ORIGIN,DEST,TOTAL_DB1B_PASSENGERS,TOTAL_FARE_WEIGHT,DB1B_RECORDS,AVG_FARE
RDU,MSN,3.0,1061.43,3,353.81
RDU,MSP,1.0,579.0,1,579.0
RDU,MSY,4.0,1017.5,3,254.375
RDU,OGG,1.0,289.93,1,289.93
RDU,OKC,1.0,292.33,1,292.33
RDU,ORD,297.0,69794.17,206,234.99720538720538
RDU,PBI,1.0,247.44,1,247.44
RDU,PHX,13.0,3303.77,12,254.13615384615383
RDU,PIA,7.0,2163.77,7,309.11
RDU,PSP,38.0,11969.23,35,314.97973684210524
RDU,RNO,18.0,4971.43,15,276.1905555555556
RDU,RST,2.0,715.0,2,357.5
RDU,RSW,1.0,200.5,1,200.5
RDU,SAN,8.0,775.9300000000001,8,96.99125000000001
RDU,SBP,3.0,1087.21,3,362.40333333333336
RDU,SDF,1.0,155.78,1,155.78
RDU,SFO,2.0,832.83,2,416.415
RDU,SGF,22.0,7913.6900000000005,21,359.71318181818185
RDU,SHV,2.0,796.5,2,398.25
RDU,SJU,6.0,2761.0,5,460.1666666666667
RDU,SLC,2.0,924.46,1,462.23
RDU,SNA,3.0,428.81,3,142.93666666666667
RDU,STL,5.0,1512.64,4,302.528
RDU,STS,1.0,374.39,1,374.39
RDU,STT,3.0,1274.1100000000001,3,424.7033333333334
RDU,STX,1.0,136.0,1,136.0
RDU,TLH,4.0,1350.0,1,337.5
RDU,TPA,12.0,2293.72,9,191.14333333333332
RDU,TUS,1.0,5.0,1,5.0
RDU,TVC,1.0,558.0,1,558.0
RDU,XNA,19.0,6677.84,19,351.46526315789475
RIC,ABI,2.0,875.36,1,437.68
RIC,ABQ,4.0,968.88,4,242.22
RIC,ALO,1.0,587.95,1,587.95
RIC,AMA,1.0,409.5,1,409.5
RIC,ANC,2.0,623.54,2,311.77
RIC,ASE,1.0,367.0,1,367.0
RIC,ATW,3.0,1027.19,3,342.3966666666667
RIC,AUS,7.0,1767.7800000000002,7,252.54000000000002
RIC,BHM,4.0,1187.5,4,296.875
RIC,BIL,2.0,435.31,2,217.655
RIC,BIS,1.0,5.5,1,5.5
RIC,BUF,1.0,422.0,1,422.0
RIC,BZN,3.0,336.71,3,112.23666666666666
RIC,CID,9.0,2923.95,9,324.8833333333333
RIC,CLE,1.0,235.0,1,235.0
RIC,CMH,2.0,388.5,2,194.25
RIC,CMI,1.0,924.0,1,924.0
RIC,COU,2.0,817.15,2,408.575
RIC,CRP,3.0,767.0,3,255.66666666666666
RIC,CWA,2.0,707.0,2,353.5
RIC,DEN,7.0,2260.23,7,322.89
RIC,DFW,4.0,1781.6100000000001,4,445.40250000000003
RIC,DSM,3.0,488.36,3,162.78666666666666
RIC,DTW,1.0,330.6,1,330.6
RIC,EGE,1.0,5.14,1,5.14
RIC,ELP,3.0,864.58,3,288.1933333333333
RIC,EYW,1.0,291.67,1,291.67
RIC,FAR,3.0,1028.0,3,342.6666666666667
RIC,FSD,3.0,995.0,2,331.6666666666667
RIC,FSM,2.0,725.36,2,362.68
RIC,FWA,3.0,415.53999999999996,3,138.51333333333332
RIC,GJT,1.0,376.0,1,376.0
RIC,GRB,8.0,2524.0,8,315.5
RIC,GRK,2.0,1300.5,2,650.25
RIC,GRR,4.0,1121.78,4,280.445
RIC,HHH,1.0,353.0,1,353.0
RIC,HNL,1.0,561.92,1,561.92
RIC,HOU,1.0,307.0,1,307.0
RIC,HRL,1.0,545.0,1,545.0
RIC,IAH,2.0,673.52,2,336.76
RIC,ICT,5.0,1125.21,5,225.042
RIC,IND,2.0,605.31,2,302.655
RIC,JAC,7.0,1967.44,7,281.0628571428571
RIC,KOA,2.0,619.53,2,309.765
RIC,LAS,19.0,5607.07,19,295.108947368421
RIC,LAW,1.0,627.0,1,627.0
RIC,LAX,13.0,4491.06,13,345.4661538461539
RIC,LBB,1.0,355.72,1,355.72
RIC,LCH,2.0,439.39,2,219.695
RIC,LEX,1.0,255.5,1,255.5
RIC,LFT,1.0,231.19,1,231.19
RIC,LIH,1.0,632.0,1,632.0
RIC,LIT,1.0,237.23,1,237.23
RIC,LSE,5.0,2057.5699999999997,5,411.51399999999995
RIC,MAF,1.0,263.0,1,263.0
RIC,MCI,2.0,193.0,2,96.5
RIC,MEM,4.0,1899.99,4,474.9975
RIC,MHK,14.0,6264.16,11,447.44
RIC,MKE,4.0,976.44,4,244.11
RIC,MLI,3.0,1546.53,3,515.51
RIC,MOB,1.0,200.49,1,200.49
RIC,MQT,3.0,1127.0,3,375.6666666666667
RIC,MRY,1.0,207.93,1,207.93
RIC,MSN,2.0,392.5,2,196.25
RIC,MSO,1.0,5.5,1,5.5
RIC,MSP,7.0,2084.0,7,297.7142857142857
RIC,OKC,4.0,1554.3400000000001,3,388.58500000000004
RIC,OMA,2.0,449.64,2,224.82
RIC,ORD,262.0,55817.42,177,213.04358778625954
RIC,PHX,10.0,3807.65,9,380.765
RIC,PSP,8.0,4272.83,8,534.10375
RIC,RAP,3.0,963.0,3,321.0
RIC,RST,4.0,1056.9,4,264.225
RIC,SAN,20.0,9114.14,20,455.707
RIC,SAT,3.0,781.48,3,260.49333333333334
RIC,SEA,11.0,4284.99,11,389.5445454545454
RIC,SFO,6.0,1595.47,6,265.9116666666667
RIC,SGF,19.0,4918.26,18,258.85578947368424
RIC,SHV,1.0,196.53,1,196.53
RIC,SLC,21.0,6724.8,21,320.22857142857146
RIC,SNA,24.0,7666.83,23,319.45125
RIC,STL,5.0,1110.98,5,222.196
RIC,TLH,1.0,297.5,1,297.5
RIC,TUL,6.0,1451.43,6,241.905
RIC,TUS,5.0,1191.17,5,238.234
RIC,TVC,1.0,274.0,1,274.0
RIC,VPS,1.0,298.5,1,298.5
RIC,XNA,9.0,2683.31,9,298.1455555555556
RNO,ABI,7.0,2328.35,6,332.62142857142857
RNO,AGS,1.0,228.0,1,228.0
RNO,AUS,261.0,86162.77,178,330.1255555555556
RNO,AVL,6.0,2437.15,6,406.19166666666666
RNO,AVP,1.0,688.5,1,688.5
RNO,BMI,1.0,5.5,1,5.5
RNO,BNA,14.0,2747.63,13,196.2592857142857
RNO,BOS,3.0,1492.0,3,497.3333333333333
RNO,BRO,1.0,127.5,1,127.5
RNO,BTR,5.0,1425.5,5,285.1
RNO,CHA,10.0,4342.07,10,434.207
RNO,CLT,5.0,1830.0,5,366.0
RNO,CMH,1.0,519.45,1,519.45
RNO,CMI,3.0,1027.0,3,342.3333333333333
RNO,COU,3.0,1007.0,3,335.6666666666667
RNO,CRP,6.0,2189.57,6,364.92833333333334
RNO,CVG,9.0,3046.75,9,338.52777777777777
RNO,DAY,4.0,1965.5,4,491.375
RNO,DFW,2.0,2284.0,2,1142.0
RNO,DTW,1.0,527.23,1,527.23
RNO,ECP,1.0,438.5,1,438.5
RNO,ELP,1.0,161.89,1,161.89
RNO,EVV,5.0,2688.0,5,537.6
RNO,EWR,1.0,681.33,1,681.33
RNO,FAR,1.0,444.0,1,444.0
RNO,FAY,1.0,333.0,1,333.0
RNO,FSM,2.0,869.5,2,434.75
RNO,GJT,4.0,1071.06,4,267.765
RNO,GNV,1.0,427.5,1,427.5
RNO,GPT,2.0,641.0,2,320.5
RNO,GRB,1.0,376.0,1,376.0
RNO,HOU,1.0,279.0,1,279.0
RNO,HRL,2.0,805.5,2,402.75
RNO,HSV,1.0,5.5,1,5.5
RNO,IAH,1.0,5.46,1,5.46
RNO,ICT,2.0,606.5,2,303.25
RNO,LBB,1.0,227.0,1,227.0
RNO,LCH,1.0,279.0,1,279.0
RNO,LEX,7.0,2682.1,7,383.15714285714284
RNO,LFT,7.0,2083.0,7,297.57142857142856
RNO,LIT,5.0,2413.5,5,482.7
RNO,MAF,3.0,1618.15,3,539.3833333333333
RNO,MCO,11.0,2539.53,11,230.86636363636364
RNO,MEM,10.0,4493.12,10,449.312
RNO,MGM,3.0,1406.0,3,468.6666666666667
RNO,MHK,1.0,235.5,1,235.5
RNO,MIA,5.0,2060.99,5,412.198
RNO,MLI,2.0,627.0,2,313.5
RNO,MOB,4.0,1546.0,4,386.5
RNO,MQT,2.0,802.22,2,401.11
RNO,MSY,40.0,10843.08,32,271.077
RNO,MYR,1.0,747.0,1,747.0
RNO,OKC,5.0,861.61,5,172.322
RNO,ORD,2.0,10.0,1,5.0
RNO,ORF,2.0,1009.46,2,504.73
RNO,PBI,1.0,934.0,1,934.0
RNO,PHL,2.0,476.87,2,238.435
RNO,PHX,2.0,608.2,2,304.1
RNO,PIA,1.0,333.5,1,333.5
RNO,PNS,2.0,964.5,2,482.25
RNO,RDU,10.0,3181.5699999999997,9,318.157
RNO,ROC,1.0,447.73,1,447.73
RNO,SAF,2.0,478.0,2,239.0
RNO,SDF,3.0,1356.5,3,452.1666666666667
RNO,SGF,6.0,2691.99,6,448.66499999999996
RNO,SHV,2.0,384.5,2,192.25
RNO,SJT,1.0,593.5,1,593.5
RNO,STL,3.0,474.0,3,158.0
RNO,TLH,2.0,393.0,2,196.5
RNO,TPA,2.0,326.57,2,163.285
RNO,TRI,3.0,1672.5,3,557.5
RNO,TUL,8.0,1867.56,8,233.445
RNO,TUS,1.0,182.0,1,182.0
RNO,XNA,4.0,1232.0,4,308.0
RNO,YUM,1.0,220.5,1,220.5
ROA,ABI,2.0,1120.5,2,560.25
ROA,ATW,1.0,227.0,1,227.0
ROA,BHM,1.0,187.5,1,187.5
ROA,CID,1.0,372.0,1,372.0
ROA,DFW,1.0,705.18,1,705.18
ROA,GSP,1.0,5.5,1,5.5
ROA,HHH,3.0,1143.0,2,381.0
ROA,MAF,2.0,766.0,2,383.0
ROA,MEM,2.0,617.5,2,308.75
ROA,SGF,1.0,253.5,1,253.5
ROA,SNA,1.0,463.94,1,463.94
ROA,XNA,2.0,540.0,2,270.0
ROC,ABI,1.0,376.0,1,376.0
ROC,ABQ,4.0,1048.0,4,262.0
ROC,ANC,4.0,1591.88,4,397.97
ROC,AUS,13.0,4645.44,13,357.34153846153845
ROC,BNA,2.0,372.86,2,186.43
ROC,BOS,1.0,110.83,1,110.83
ROC,BUR,1.0,500.82,1,500.82
ROC,BZN,1.0,363.0,1,363.0
ROC,CID,2.0,617.0,2,308.5
ROC,CLT,3.0,479.64,3,159.88
ROC,CMI,1.0,446.61,1,446.61
ROC,COU,5.0,1391.5,5,278.3
ROC,CVG,3.0,643.85,3,214.61666666666667
ROC,CWA,1.0,338.0,1,338.0
ROC,DAY,2.0,542.23,2,271.115
ROC,DEN,15.0,3663.57,15,244.238
ROC,DFW,23.0,7082.11,19,307.9178260869565
ROC,DSM,1.0,212.0,1,212.0
ROC,DTW,1.0,265.8,1,265.8
ROC,EGE,1.0,238.1,1,238.1
ROC,ELP,7.0,2078.42,7,296.9171428571429
ROC,EYW,2.0,826.72,2,413.36
ROC,FAI,3.0,1454.0,3,484.6666666666667
ROC,FAR,2.0,721.0,2,360.5
ROC,FSD,1.0,563.0,1,563.0
ROC,FWA,1.0,178.23,1,178.23
ROC,GRB,1.0,310.0,1,310.0
ROC,GSP,1.0,303.63,1,303.63
ROC,HHH,1.0,241.5,1,241.5
ROC,HNL,4.0,2571.66,4,642.915
ROC,IAH,12.0,2945.05,11,245.42083333333335
ROC,ICT,1.0,333.0,1,333.0
ROC,IND,5.0,1062.76,5,212.552
ROC,JAC,4.0,941.0,4,235.25
ROC,KOA,1.0,448.0,1,448.0
ROC,LAS,40.0,10742.88,37,268.572
ROC,LAX,21.0,5110.22,19,243.34380952380954
ROC,LIT,3.0,1401.97,3,467.3233333333333
ROC,LSE,5.0,1743.8,5,348.76
ROC,MCI,3.0,729.0699999999999,3,243.0233333333333
ROC,MCO,1.0,352.0,1,352.0
ROC,MFE,1.0,366.0,1,366.0
ROC,MHK,1.0,179.89,1,179.89
ROC,MIA,36.0,10853.82,32,301.495
ROC,MKE,2.0,545.0,2,272.5
ROC,MLI,2.0,820.0,2,410.0
ROC,MQT,1.0,212.0,1,212.0
ROC,MSN,1.0,278.06,1,278.06
ROC,MSP,5.0,1680.32,5,336.06399999999996
ROC,MSY,2.0,603.0,2,301.5
ROC,OKC,3.0,927.5,3,309.1666666666667
ROC,OMA,3.0,919.5,3,306.5
ROC,ONT,1.0,163.0,1,163.0
ROC,ORD,103.0,20881.87,79,202.73660194174755
ROC,PDX,1.0,5.0,1,5.0
ROC,PHX,19.0,5943.81,19,312.8321052631579
ROC,PSP,9.0,2402.5,9,266.94444444444446
ROC,RAP,1.0,460.07,1,460.07
ROC,RDM,1.0,559.0,1,559.0
ROC,RNO,1.0,451.27,1,451.27
ROC,RST,7.0,1687.0,5,241.0
ROC,RSW,1.0,764.0,1,764.0
ROC,SAN,10.0,2237.93,9,223.79299999999998
ROC,SAT,5.0,832.5,5,166.5
ROC,SEA,12.0,3060.85,11,255.07083333333333
ROC,SFO,9.0,2126.81,9,236.3122222222222
ROC,SGF,4.0,817.97,4,204.4925
ROC,SJU,1.0,345.0,1,345.0
ROC,SLC,10.0,2614.5299999999997,10,261.453
ROC,SMF,3.0,1475.72,3,491.9066666666667
ROC,SNA,12.0,2908.0,11,242.33333333333334
ROC,STL,8.0,1568.72,8,196.09
ROC,STS,1.0,348.4,1,348.4
ROC,STT,1.0,575.84,1,575.84
ROC,TLH,1.0,314.31,1,314.31
ROC,TUL,7.0,2098.0,7,299.7142857142857
ROC,TUS,18.0,5727.0,15,318.1666666666667
ROC,XNA,3.0,1236.1100000000001,3,412.0366666666667
ROC,YUM,1.0,392.63,1,392.63
ROW,AGS,1.0,319.35,1,319.35
ROW,AVL,1.0,257.0,1,257.0
ROW,BTR,1.0,286.0,1,286.0
ROW,CRP,4.0,852.5,4,213.125
ROW,DAY,1.0,241.0,1,241.0
ROW,DFW,1.0,113.07,1,113.07
ROW,FAT,2.0,457.0,2,228.5
ROW,GNV,1.0,383.0,1,383.0
ROW,HOU,4.0,936.5,4,234.125
ROW,HRL,1.0,228.5,1,228.5
ROW,ICT,4.0,1039.0,4,259.75
ROW,IND,1.0,334.5,1,334.5
ROW,JAN,2.0,940.0,2,470.0
ROW,LCH,1.0,191.0,1,191.0
ROW,LEX,2.0,772.5,2,386.25
ROW,LFT,1.0,204.0,1,204.0
ROW,MGM,1.0,379.5,1,379.5
ROW,MOB,2.0,496.0,2,248.0
ROW,RAP,2.0,784.0,2,392.0
ROW,SDF,2.0,1059.52,2,529.76
ROW,SHV,1.0,787.0,1,787.0
ROW,STS,2.0,909.5,2,454.75
RST,ABI,1.0,524.0,1,524.0
RST,ABQ,4.0,1223.5,4,305.875
RST,AGS,1.0,621.0,1,621.0
RST,ALB,1.0,415.0,1,415.0
RST,ASE,1.0,423.5,1,423.5
RST,ATL,5.0,1208.5,4,241.7
RST,AUS,18.0,6337.42,18,352.0788888888889
RST,AVL,1.0,330.26,1,330.26
RST,AZO,1.0,138.5,1,138.5
RST,BDL,2.0,736.0,2,368.0
RST,BHM,5.0,1670.18,5,334.036
RST,BNA,15.0,5083.0,14,338.8666666666667
RST,BOS,9.0,3032.0,8,336.8888888888889
RST,BTR,2.0,533.0,2,266.5
RST,BTV,1.0,414.0,1,414.0
RST,BUF,8.0,2235.5,8,279.4375
RST,BWI,7.0,1868.5,7,266.92857142857144
RST,BZN,1.0,304.0,1,304.0
RST,CHO,1.0,142.0,1,142.0
RST,CHS,3.0,2461.49,3,820.4966666666666
RST,CLE,5.0,2005.5,5,401.1
RST,CLT,6.0,2048.59,6,341.4316666666667
RST,CMH,7.0,1575.5,7,225.07142857142858
RST,CMI,4.0,962.0,4,240.5
RST,COU,1.0,174.0,1,174.0
RST,CVG,7.0,2468.5,6,352.64285714285717
RST,DAB,1.0,815.0,1,815.0
RST,DAY,2.0,401.0,2,200.5
RST,DCA,18.0,4379.55,18,243.30833333333334
RST,DEN,4.0,993.0,4,248.25
RST,DFW,16.0,4715.28,15,294.705
RST,DTW,3.0,857.5,3,285.8333333333333
RST,ECP,1.0,152.0,1,152.0
RST,ELP,2.0,1055.0,2,527.5
RST,EVV,1.0,887.0,1,887.0
RST,EWR,3.0,1177.0,3,392.3333333333333
RST,EYW,2.0,905.79,2,452.895
RST,FLL,1.0,393.0,1,393.0
RST,FNT,3.0,631.5,3,210.5
RST,FWA,2.0,528.5,2,264.25
RST,GRR,5.0,1620.5,5,324.1
RST,GSO,5.0,1421.5,5,284.3
RST,GSP,5.0,1400.56,3,280.11199999999997
RST,HNL,2.0,698.3299999999999,2,349.16499999999996
RST,HOU,1.0,498.21,1,498.21
RST,HPN,6.0,1509.6,5,251.6
RST,HRL,1.0,388.0,1,388.0
RST,IAD,3.0,668.46,3,222.82000000000002
RST,IAH,1.0,296.5,1,296.5
RST,ICT,3.0,1064.0,3,354.6666666666667
RST,IDA,1.0,407.0,1,407.0
RST,ILM,1.0,850.0,1,850.0
RST,IND,5.0,1449.0,4,289.8
RST,JAX,11.0,2683.29,10,243.93545454545455
RST,JFK,2.0,1516.0,2,758.0
RST,KOA,1.0,380.0,1,380.0
RST,LAN,1.0,404.0,1,404.0
RST,LAS,7.0,1831.5,7,261.64285714285717
RST,LAX,5.0,1944.5,5,388.9
RST,LBB,1.0,406.0,1,406.0
RST,LEX,7.0,2149.0,6,307.0
RST,LFT,1.0,774.94,1,774.94
RST,LGA,10.0,2369.18,9,236.91799999999998
RST,LIT,15.0,4820.5,15,321.3666666666667
RST,LRD,1.0,463.0,1,463.0
RST,MCI,5.0,1841.5,5,368.3
RST,MCO,25.0,6948.12,24,277.9248
RST,MDT,2.0,718.5,2,359.25
RST,MEM,5.0,2845.0,5,569.0
RST,MHK,2.0,489.0,2,244.5
RST,MIA,15.0,4620.2,14,308.0133333333333
RST,MKE,1.0,289.0,1,289.0
RST,MSY,7.0,3124.35,7,446.3357142857143
RST,MTJ,1.0,385.0,1,385.0
RST,MYR,1.0,288.25,1,288.25
RST,OKC,7.0,2405.5,7,343.64285714285717
RST,ORD,119.0,30501.32,98,256.31361344537817
RST,ORF,6.0,1497.97,6,249.66166666666666
RST,PBI,8.0,1573.0,8,196.625
RST,PHL,2.0,1066.0,2,533.0
RST,PHX,9.0,2553.23,8,283.6922222222222
RST,PIA,2.0,544.0,2,272.0
RST,PIT,1.0,1036.0,1,1036.0
RST,PNS,2.0,322.83000000000004,2,161.41500000000002
RST,PSP,1.0,5.43,1,5.43
RST,PVD,6.0,1553.47,5,258.9116666666667
RST,RDU,3.0,1058.0,3,352.6666666666667
RST,RIC,7.0,1684.0,7,240.57142857142858
RST,ROC,4.0,1075.0,4,268.75
RST,RSW,6.0,2594.5,6,432.4166666666667
RST,SAN,5.0,1470.5,5,294.1
RST,SAT,9.0,3802.5,9,422.5
RST,SAV,2.0,193.0,2,96.5
RST,SDF,4.0,1352.5,4,338.125
RST,SEA,1.0,353.0,1,353.0
RST,SFO,3.0,509.23,3,169.74333333333334
RST,SGF,8.0,2801.0,8,350.125
RST,SHV,1.0,517.0,1,517.0
RST,SJU,4.0,1765.42,4,441.355
RST,SLC,1.0,1031.0,1,1031.0
RST,SMF,1.0,1904.0,1,1904.0
RST,SNA,3.0,3332.04,3,1110.68
RST,SRQ,4.0,808.5,4,202.125
RST,STL,8.0,2382.5,8,297.8125
RST,SYR,4.0,1879.5,4,469.875
RST,TPA,15.0,3525.17,15,235.01133333333334
RST,TUL,5.0,1948.0,5,389.6
RST,TUS,5.0,708.5,5,141.7
RST,TVC,6.0,2150.0,6,358.3333333333333
RST,TYS,7.0,2801.75,7,400.25
RST,VPS,2.0,261.0,2,130.5
RST,XNA,13.0,5652.0,13,434.7692307692308
RSW,ABI,7.0,2131.5,7,304.5
RSW,AGS,1.0,356.5,1,356.5
RSW,ALO,2.0,11.0,1,5.5
RSW,AMA,2.0,1209.0,2,604.5
RSW,ATW,11.0,4102.42,11,372.9472727272727
RSW,AUS,215.0,61737.41,128,287.15074418604655
RSW,AZO,4.0,915.23,4,228.8075
RSW,BDL,3.0,414.70000000000005,3,138.23333333333335
RSW,BIL,1.0,396.5,1,396.5
RSW,BIS,2.0,531.5,2,265.75
RSW,BMI,4.0,1320.43,4,330.1075
RSW,BNA,1.0,580.9,1,580.9
RSW,CID,14.0,4241.2,13,302.9428571428571
RSW,CMH,12.0,3895.31,12,324.6091666666667
RSW,CMI,15.0,4978.55,15,331.90333333333336
RSW,COU,19.0,5516.77,18,290.3563157894737
RSW,CRP,1.0,351.0,1,351.0
RSW,CWA,6.0,2749.6,6,458.26666666666665
RSW,DAY,1.0,313.74,1,313.74
RSW,DCA,1.0,107.87,1,107.87
RSW,DFW,6.0,3191.6400000000003,6,531.94
RSW,DRO,8.0,2865.69,8,358.21125
RSW,DSM,8.0,1893.3899999999999,8,236.67374999999998
RSW,ELP,1.0,191.89,1,191.89
RSW,EVV,7.0,792.27,6,113.18142857142857
RSW,FAR,23.0,7885.96,23,342.86782608695654
RSW,FNT,4.0,1553.49,4,388.3725
RSW,FSD,8.0,1543.95,7,192.99375
RSW,FSM,6.0,2130.0,6,355.0
RSW,FWA,1.0,292.55,1,292.55
RSW,GEG,1.0,320.02,1,320.02
RSW,GJT,11.0,3498.0,11,318.0
RSW,GRB,8.0,2478.0,8,309.75
RSW,GRR,11.0,3162.16,11,287.4690909090909
RSW,GSP,3.0,594.5,3,198.16666666666666
RSW,HHH,6.0,1364.5,5,227.41666666666666
RSW,HPN,1.0,4.15,1,4.15
RSW,HRL,4.0,989.5,4,247.375
RSW,ICT,14.0,4592.24,11,328.01714285714286
RSW,IND,4.0,656.6600000000001,4,164.16500000000002
RSW,LAN,5.0,788.0,5,157.6
RSW,LAS,29.0,7549.63,25,260.33206896551724
RSW,LAW,1.0,282.0,1,282.0
RSW,LAX,20.0,4616.32,16,230.81599999999997
RSW,LCH,1.0,219.0,1,219.0
RSW,LEX,3.0,844.22,3,281.4066666666667
RSW,LFT,2.0,738.0,2,369.0
RSW,LIT,9.0,2551.56,9,283.50666666666666
RSW,LSE,7.0,2105.98,7,300.8542857142857
RSW,MAF,1.0,268.0,1,268.0
RSW,MCI,2.0,649.9000000000001,2,324.95000000000005
RSW,MEM,1.0,1128.3,1,1128.3
RSW,MGM,1.0,405.78,1,405.78
RSW,MHK,7.0,2273.4700000000003,7,324.7814285714286
RSW,MKE,1.0,351.12,1,351.12
RSW,MLI,5.0,1686.49,5,337.298
RSW,MRY,4.0,1695.0,4,423.75
RSW,MSN,9.0,2313.91,7,257.1011111111111
RSW,MSO,2.0,552.38,2,276.19
RSW,OKC,1.0,269.39,1,269.39
RSW,OMA,3.0,589.36,3,196.45333333333335
RSW,ORD,1.0,333.18,1,333.18
RSW,PHL,1.0,177.14,1,177.14
RSW,PIA,19.0,5390.24,17,283.69684210526316
RSW,RAP,12.0,4758.5,11,396.5416666666667
RSW,RST,3.0,992.5,3,330.8333333333333
RSW,SAF,1.0,313.0,1,313.0
RSW,SAV,1.0,477.76,1,477.76
RSW,SBP,1.0,1034.72,1,1034.72
RSW,SDF,1.0,4.39,1,4.39
RSW,SGF,23.0,6387.7300000000005,21,277.72739130434786
RSW,SHV,3.0,1433.0,3,477.6666666666667
RSW,SMF,1.0,301.02,1,301.02
RSW,STL,2.0,319.78999999999996,2,159.89499999999998
RSW,SYR,8.0,1315.56,8,164.445
RSW,TUL,4.0,1383.93,4,345.9825
RSW,TUS,2.0,1410.86,2,705.43
RSW,TVC,14.0,4468.51,12,319.17928571428575
RSW,TYS,1.0,296.1,1,296.1
RSW,XNA,29.0,10213.5,29,352.1896551724138
SAF,ABI,1.0,242.0,1,242.0
SAF,ATL,3.0,1037.84,3,345.94666666666666
SAF,AUS,8.0,1861.52,8,232.69
SAF,AVL,1.0,5.83,1,5.83
SAF,BDL,2.0,899.0,2,449.5
SAF,BFL,5.0,1206.5,5,241.3
SAF,BMI,1.0,271.0,1,271.0
SAF,BOS,7.0,2605.67,6,372.23857142857145
SAF,BPT,1.0,323.0,1,323.0
SAF,BRO,2.0,496.0,2,248.0
SAF,BTR,5.0,2186.0,5,437.2
SAF,BUR,5.0,881.5699999999999,5,176.314
SAF,CAE,2.0,951.0,2,475.5
SAF,CHA,4.0,1124.5,4,281.125
SAF,CLE,1.0,294.0,1,294.0
SAF,CLT,3.0,1107.74,3,369.24666666666667
SAF,CMH,4.0,1494.5,4,373.625
SAF,CRP,3.0,1090.5,3,363.5
SAF,CVG,1.0,191.0,1,191.0
SAF,DAY,1.0,294.5,1,294.5
SAF,DCA,9.0,5073.5,9,563.7222222222222
SAF,DFW,67.0,18064.13,56,269.61388059701494
SAF,DTW,1.0,750.0,1,750.0
SAF,EWR,4.0,677.5,4,169.375
SAF,FAT,1.0,215.0,1,215.0
SAF,FLG,1.0,337.0,1,337.0
SAF,FLL,2.0,1260.5,2,630.25
SAF,FWA,1.0,731.56,1,731.56
SAF,GNV,2.0,1535.5,2,767.75
SAF,GPT,2.0,466.0,2,233.0
SAF,GRI,1.0,191.5,1,191.5
SAF,HNL,1.0,471.16,1,471.16
SAF,HOU,6.0,1885.5,6,314.25
SAF,IAD,1.0,395.0,1,395.0
SAF,IAH,2.0,399.0,2,199.5
SAF,ICT,1.0,296.0,1,296.0
SAF,JAN,1.0,155.0,1,155.0
SAF,JAX,2.0,273.5,2,136.75
SAF,JFK,2.0,665.0,2,332.5
SAF,LAS,8.0,1975.5,8,246.9375
SAF,LAX,5.0,774.1,5,154.82
SAF,LCH,2.0,574.5,2,287.25
SAF,LEX,4.0,1258.0,4,314.5
SAF,LFT,9.0,3448.0,8,383.1111111111111
SAF,LGA,8.0,1202.22,8,150.2775
SAF,LGB,1.0,187.5,1,187.5
SAF,LIT,1.0,415.0,1,415.0
SAF,MCI,4.0,1328.0,4,332.0
SAF,MCO,4.0,1168.0,3,292.0
SAF,MEM,1.0,259.0,1,259.0
SAF,MIA,1.0,607.0,1,607.0
SAF,MKE,2.0,738.5,2,369.25
SAF,MRY,2.0,481.5,2,240.75
SAF,MSY,3.0,786.5,3,262.1666666666667
SAF,OKC,1.0,115.0,1,115.0
SAF,ONT,3.0,684.0,3,228.0
SAF,ORD,6.0,2004.97,6,334.1616666666667
SAF,PBI,3.0,1004.0,3,334.6666666666667
SAF,PDX,2.0,480.0,2,240.0
SAF,PHL,6.0,2958.33,6,493.055
SAF,PHX,62.0,10745.29,60,173.31112903225807
SAF,PSP,6.0,1015.5,6,169.25
SAF,RDM,1.0,410.0,1,410.0
SAF,RDU,2.0,1318.0,2,659.0
SAF,RNO,2.0,478.0,2,239.0
SAF,RSW,2.0,524.0,2,262.0
SAF,SAN,6.0,1516.0,6,252.66666666666666
SAF,SAT,2.0,316.5,2,158.25
SAF,SBA,3.0,588.0,3,196.0
SAF,SBP,3.0,759.18,3,253.05999999999997
SAF,SEA,2.0,618.5,2,309.25
SAF,SFO,3.0,400.5,3,133.5
SAF,SGF,4.0,874.5,4,218.625
SAF,SHV,2.0,463.0,2,231.5
SAF,SJC,6.0,1399.0,5,233.16666666666666
SAF,SMF,4.0,1712.0,4,428.0
SAF,SNA,4.0,685.0,4,171.25
SAF,SRQ,4.0,1270.0,4,317.5
SAF,STL,2.0,458.5,2,229.25
SAF,STS,1.0,186.5,1,186.5
SAF,TPA,2.0,610.0,1,305.0
SAF,TUL,3.0,710.0,3,236.66666666666666
SAF,TUS,5.0,1005.0,5,201.0
SAF,TYR,1.0,262.0,1,262.0
SAF,TYS,2.0,860.0,2,430.0
SAF,VPS,2.0,694.5,2,347.25
SAF,XNA,3.0,757.5,3,252.5
SAN,ABI,7.0,2375.0,7,339.2857142857143
SAN,AGS,7.0,2388.1800000000003,7,341.16857142857145
SAN,ALB,2.0,725.69,2,362.845
SAN,ATW,9.0,3314.0699999999997,8,368.22999999999996
SAN,AUS,1.0,169.18,1,169.18
SAN,AVL,10.0,3902.73,10,390.273
SAN,AVP,1.0,435.68,1,435.68
