MARKET_COUPONS,YEAR,QUARTER,ORIGIN,DEST,REPORTING_CARRIER,TICKET_CARRIER,OPERATING_CARRIER,PASSENGERS,MARKET_FARE,MARKET_DISTANCE,NONSTOP_MILES
2,2023,1,GSP,STL,MQ,AA,99,1.0,222.0,835.0,524.0
2,2023,1,GSP,STL,MQ,AA,MQ,1.0,291.0,835.0,524.0
2,2023,1,GSP,STL,MQ,AA,MQ,1.0,360.0,835.0,524.0
2,2023,1,GSP,STL,MQ,AA,MQ,1.0,401.0,835.0,524.0
2,2023,1,GSP,STL,MQ,AA,MQ,1.0,596.0,835.0,524.0
2,2023,1,GSP,STL,MQ,AA,MQ,1.0,284.52,835.0,524.0
2,2023,1,STL,GSP,MQ,AA,99,1.0,221.48,650.0,524.0
2,2023,1,GSP,STL,MQ,AA,99,1.0,5.5,835.0,524.0
2,2023,1,STL,GSP,MQ,AA,99,1.0,5.5,835.0,524.0
2,2023,1,GSP,STL,MQ,AA,MQ,1.0,351.13,835.0,524.0
2,2023,1,STL,GSP,MQ,AA,99,1.0,558.87,1329.0,524.0
2,2023,1,GSP,TUL,MQ,AA,99,1.0,474.0,1162.0,775.0
2,2023,1,GSP,TUL,MQ,AA,99,1.0,466.14,1162.0,775.0
2,2023,1,TUL,GSP,MQ,AA,OH,1.0,367.86,917.0,775.0
2,2023,1,GSP,TUL,MQ,AA,99,1.0,5.65,1162.0,775.0
2,2023,1,TUL,GSP,MQ,AA,AA,1.0,5.35,1099.0,775.0
2,2023,1,GSP,TVC,MQ,AA,99,1.0,397.0,801.0,702.0
2,2023,1,GSP,XNA,MQ,AA,MQ,1.0,493.0,1099.0,687.0
2,2023,1,GSP,XNA,MQ,AA,MQ,1.0,365.95,1099.0,687.0
2,2023,1,XNA,GSP,MQ,AA,99,1.0,276.05,829.0,687.0
2,2023,1,GSP,XNA,MQ,AA,MQ,1.0,435.5,1099.0,687.0
2,2023,1,XNA,GSP,MQ,AA,OH,1.0,328.5,829.0,687.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,5.0,207.0,207.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,263.0,207.0,207.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,324.0,207.0,207.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,378.0,207.0,207.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,413.0,207.0,207.0
2,2023,1,HHH,ABE,MQ,AA,99,1.0,126.0,688.0,650.0
2,2023,1,HHH,ABE,MQ,AA,99,1.0,238.0,688.0,650.0
2,2023,1,HHH,ABE,MQ,AA,99,1.0,307.0,688.0,650.0
2,2023,1,HHH,ABE,MQ,AA,99,1.0,464.0,688.0,650.0
2,2023,1,HHH,ABE,MQ,AA,99,1.0,665.0,688.0,650.0
2,2023,1,HHH,ABE,MQ,AA,99,1.0,209.5,688.0,650.0
2,2023,1,ABE,HHH,MQ,AA,99,1.0,209.5,688.0,650.0
2,2023,1,HHH,ABE,MQ,AA,99,1.0,226.5,688.0,650.0
2,2023,1,ABE,HHH,MQ,AA,99,1.0,226.5,688.0,650.0
2,2023,1,HHH,ALB,MQ,AA,99,1.0,157.0,853.0,818.0
2,2023,1,HHH,ALB,MQ,AA,99,1.0,201.0,853.0,818.0
2,2023,1,HHH,ALB,MQ,AA,99,1.0,277.0,853.0,818.0
2,2023,1,HHH,ALB,MQ,AA,99,1.0,199.0,853.0,818.0
2,2023,1,ALB,HHH,MQ,AA,99,1.0,199.0,853.0,818.0
2,2023,1,HHH,ATL,MQ,AA,99,1.0,447.0,433.0,238.0
2,2023,1,HHH,ATL,MQ,AA,99,1.0,540.0,433.0,238.0
2,2023,1,HHH,ATL,MQ,AA,99,1.0,5.5,433.0,238.0
2,2023,1,ATL,HHH,MQ,AA,99,1.0,5.5,433.0,238.0
2,2023,1,HHH,AUS,MQ,AA,99,1.0,174.0,1239.0,1014.0
2,2023,1,HHH,AUS,MQ,AA,99,1.0,197.0,1239.0,1014.0
2,2023,1,HHH,AUS,MQ,AA,99,1.0,397.0,1239.0,1014.0
2,2023,1,HHH,AUS,MQ,AA,99,1.0,5.5,1239.0,1014.0
2,2023,1,AUS,HHH,MQ,AA,99,1.0,5.5,1239.0,1014.0
2,2023,1,HHH,AUS,MQ,AA,99,1.0,186.0,1239.0,1014.0
2,2023,1,AUS,HHH,MQ,AA,99,1.0,186.0,1239.0,1014.0
2,2023,1,HHH,AUS,MQ,AA,99,1.0,221.0,1239.0,1014.0
2,2023,1,AUS,HHH,MQ,AA,99,1.0,221.0,1239.0,1014.0
2,2023,1,HHH,AUS,MQ,AA,99,1.0,282.5,1239.0,1014.0
2,2023,1,AUS,HHH,MQ,AA,99,1.0,282.5,1239.0,1014.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,131.0,716.0,686.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,166.0,716.0,686.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,686.0,716.0,686.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,5.5,716.0,686.0
2,2023,1,AVP,HHH,MQ,AA,99,1.0,5.5,716.0,686.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,109.0,716.0,686.0
2,2023,1,AVP,HHH,MQ,AA,99,1.0,109.0,716.0,686.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,166.5,716.0,686.0
2,2023,1,AVP,HHH,MQ,AA,99,1.0,166.5,716.0,686.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,313.5,716.0,686.0
2,2023,1,AVP,HHH,MQ,AA,99,1.0,313.5,716.0,686.0
2,2023,1,HHH,AVP,MQ,AA,99,1.0,418.0,716.0,686.0
2,2023,1,AVP,HHH,MQ,AA,99,1.0,418.0,716.0,686.0
2,2023,1,HHH,BDL,MQ,AA,99,1.0,227.0,851.0,802.0
2,2023,1,HHH,BDL,MQ,AA,99,1.0,245.0,851.0,802.0
2,2023,1,HHH,BDL,MQ,AA,99,1.0,312.0,851.0,802.0
2,2023,1,BDL,TYS,MQ,AA,99,1.0,301.0,821.0,741.0
2,2023,1,HHH,BHM,MQ,AA,99,1.0,225.0,557.0,364.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,5.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,5.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,220.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,228.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,264.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,486.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,792.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,99.5,535.0,435.0
2,2023,1,BNA,HHH,MQ,AA,99,1.0,99.5,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,186.5,535.0,435.0
2,2023,1,BNA,HHH,MQ,AA,99,1.0,186.5,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,198.0,535.0,435.0
2,2023,1,BNA,HHH,MQ,AA,99,1.0,198.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,2.0,202.0,535.0,435.0
2,2023,1,BNA,HHH,MQ,AA,99,2.0,202.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,344.0,535.0,435.0
2,2023,1,BNA,HHH,MQ,AA,99,1.0,344.0,535.0,435.0
2,2023,1,HHH,BNA,MQ,AA,99,1.0,496.5,535.0,435.0
2,2023,1,BNA,HHH,MQ,AA,99,1.0,496.5,535.0,435.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,175.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,236.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,287.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,415.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,605.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,674.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,2.0,1223.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,5.5,935.0,878.0
2,2023,1,BOS,HHH,MQ,AA,99,1.0,5.5,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,76.0,935.0,878.0
2,2023,1,BOS,HHH,MQ,AA,99,1.0,76.0,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,184.5,935.0,878.0
2,2023,1,BOS,HHH,MQ,AA,99,1.0,184.5,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,257.5,935.0,878.0
2,2023,1,BOS,HHH,MQ,AA,99,1.0,257.5,935.0,878.0
2,2023,1,HHH,BOS,MQ,AA,99,1.0,272.0,935.0,878.0
2,2023,1,BOS,HHH,MQ,AA,99,1.0,272.0,935.0,878.0
3,2023,1,HHH,MDT,MQ,AA,99,1.0,345.0,1270.0,592.0
2,2023,1,HHH,BTV,MQ,AA,99,1.0,466.0,968.0,938.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,222.0,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,244.0,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,277.0,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,282.0,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,365.0,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,483.0,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,631.0,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,5.5,753.0,747.0
2,2023,1,BUF,HHH,MQ,AA,99,1.0,5.5,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,178.5,753.0,747.0
2,2023,1,BUF,HHH,MQ,AA,99,1.0,178.5,753.0,747.0
2,2023,1,HHH,BUF,MQ,AA,99,1.0,359.0,753.0,747.0
2,2023,1,BUF,HHH,MQ,AA,99,1.0,359.0,753.0,747.0
2,2023,1,HHH,BWI,MQ,AA,99,1.0,5.0,568.0,530.0
2,2023,1,HHH,BWI,MQ,AA,99,1.0,233.0,568.0,530.0
2,2023,1,HHH,BWI,MQ,AA,99,1.0,377.0,568.0,530.0
2,2023,1,HHH,BWI,MQ,AA,99,1.0,299.5,568.0,530.0
2,2023,1,BWI,HHH,MQ,AA,99,1.0,299.5,568.0,530.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,152.0,601.0,601.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,156.0,601.0,601.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,193.0,601.0,601.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,282.0,601.0,601.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,286.0,601.0,601.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,728.0,601.0,601.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,117.0,601.0,601.0
2,2023,1,CAK,HHH,MQ,AA,99,1.0,117.0,601.0,601.0
2,2023,1,HHH,CAK,MQ,AA,99,1.0,149.0,601.0,601.0
2,2023,1,CAK,HHH,MQ,AA,99,1.0,149.0,601.0,601.0
3,2023,1,HHH,CMH,MQ,99,99,1.0,252.01,700.0,550.0
2,2023,1,CMH,SAV,MQ,AA,99,1.0,433.99,1035.0,551.0
2,2023,1,HHH,CHO,MQ,AA,99,1.0,1189.0,452.0,427.0
2,2023,1,HHH,CHO,MQ,AA,99,1.0,338.0,452.0,427.0
2,2023,1,CHO,HHH,MQ,AA,99,1.0,338.0,452.0,427.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,5.0,949.0,901.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,191.0,949.0,901.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,205.0,949.0,901.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,221.0,949.0,901.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,271.0,949.0,901.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,383.0,949.0,901.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,337.0,949.0,901.0
2,2023,1,CID,HHH,MQ,AA,99,1.0,337.0,949.0,901.0
2,2023,1,HHH,CID,MQ,AA,99,1.0,5.35,949.0,901.0
3,2023,1,CID,HHH,MQ,AA,99,1.0,5.65,1002.0,901.0
2,2023,1,HHH,CKB,MQ,99,99,1.0,299.0,491.0,488.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,5.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,147.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,214.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,2.0,227.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,238.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,2.0,275.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,441.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,665.0,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,5.5,637.0,637.0
2,2023,1,CLE,HHH,MQ,AA,99,1.0,5.5,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,218.5,637.0,637.0
2,2023,1,CLE,HHH,MQ,AA,99,1.0,218.5,637.0,637.0
2,2023,1,HHH,CLE,MQ,AA,99,1.0,269.0,637.0,637.0
2,2023,1,CLE,HHH,MQ,AA,99,1.0,269.0,637.0,637.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,180.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,233.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,299.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,355.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,437.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,555.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,186.0,554.0,550.0
2,2023,1,CMH,HHH,MQ,AA,99,1.0,186.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,233.5,554.0,550.0
2,2023,1,CMH,HHH,MQ,AA,99,1.0,233.5,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,446.0,554.0,550.0
2,2023,1,CMH,HHH,MQ,AA,99,1.0,446.0,554.0,550.0
2,2023,1,HHH,CMH,MQ,AA,99,1.0,242.69,554.0,550.0
2,2023,1,CMH,SAV,MQ,AA,99,1.0,245.31,560.0,551.0
2,2023,1,HHH,CSG,MQ,AA,99,1.0,370.0,502.0,249.0
2,2023,1,HHH,CVG,MQ,AA,99,2.0,160.0,542.0,521.0
2,2023,1,HHH,CVG,MQ,AA,99,1.0,238.0,542.0,521.0
2,2023,1,HHH,CVG,MQ,AA,99,1.0,436.0,542.0,521.0
2,2023,1,HHH,CVG,MQ,AA,99,1.0,853.0,542.0,521.0
2,2023,1,HHH,CVG,MQ,AA,99,1.0,1549.0,542.0,521.0
2,2023,1,HHH,CVG,MQ,AA,99,1.0,163.0,542.0,521.0
2,2023,1,CVG,HHH,MQ,AA,99,1.0,163.0,542.0,521.0
2,2023,1,HHH,CVG,MQ,AA,99,1.0,209.5,542.0,521.0
2,2023,1,CVG,HHH,MQ,AA,99,1.0,209.5,542.0,521.0
2,2023,1,HHH,CVG,MQ,AA,99,1.0,431.5,542.0,521.0
2,2023,1,CVG,HHH,MQ,AA,99,1.0,431.5,542.0,521.0
3,2023,1,HHH,PHL,MQ,AA,99,1.0,275.63,1049.0,609.0
2,2023,1,PHL,HHH,MQ,AA,99,1.0,172.37,656.0,609.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,1.66,207.0,207.0
1,2023,1,CLT,DAB,MQ,AA,AA,1.0,3.34,416.0,416.0
2,2023,1,HHH,DAY,MQ,AA,99,1.0,5.0,577.0,565.0
2,2023,1,HHH,DAY,MQ,AA,99,1.0,754.0,577.0,565.0
2,2023,1,HHH,DCA,MQ,AA,99,2.0,5.0,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,277.0,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,367.0,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,372.0,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,810.0,538.0,501.0
3,2023,1,HHH,BOS,MQ,AA,99,1.0,238.25,937.0,878.0
2,2023,1,BOS,HHH,MQ,AA,99,1.0,237.75,935.0,878.0
3,2023,1,HHH,BTV,MQ,AA,99,1.0,299.0,975.0,938.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,111.0,538.0,501.0
2,2023,1,DCA,HHH,MQ,AA,99,1.0,111.0,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,187.0,538.0,501.0
2,2023,1,DCA,HHH,MQ,AA,99,1.0,187.0,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,237.5,538.0,501.0
2,2023,1,DCA,HHH,MQ,AA,99,1.0,237.5,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,262.5,538.0,501.0
2,2023,1,DCA,HHH,MQ,AA,99,1.0,262.5,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,472.0,538.0,501.0
2,2023,1,DCA,HHH,MQ,AA,99,1.0,472.0,538.0,501.0
2,2023,1,HHH,DCA,MQ,AA,99,1.0,662.5,538.0,501.0
2,2023,1,DCA,HHH,MQ,AA,99,1.0,662.5,538.0,501.0
3,2023,1,HHH,PIT,MQ,AA,99,1.0,181.0,742.0,571.0
3,2023,1,HHH,PIT,MQ,AA,99,1.0,243.0,742.0,571.0
3,2023,1,HHH,PIT,MQ,99,99,1.0,210.65,742.0,571.0
2,2023,1,PIT,HHH,MQ,AA,99,1.0,224.35,573.0,571.0
2,2023,1,HHH,DEN,MQ,AA,99,1.0,213.0,1544.0,1436.0
2,2023,1,HHH,DEN,MQ,AA,99,1.0,226.0,1544.0,1436.0
2,2023,1,HHH,DEN,MQ,AA,99,2.0,326.0,1544.0,1436.0
2,2023,1,HHH,DEN,MQ,AA,99,1.0,518.0,1544.0,1436.0
2,2023,1,HHH,DEN,MQ,AA,99,1.0,372.28,1544.0,1436.0
2,2023,1,DEN,SAV,MQ,AA,AA,1.0,373.72,1550.0,1414.0
2,2023,1,HHH,DFW,MQ,AA,99,1.0,5.0,1143.0,954.0
2,2023,1,HHH,DFW,MQ,AA,99,1.0,5.0,1143.0,954.0
2,2023,1,HHH,DFW,MQ,AA,99,1.0,564.0,1143.0,954.0
2,2023,1,HHH,DFW,MQ,AA,99,1.0,239.0,1143.0,954.0
2,2023,1,DFW,HHH,MQ,AA,99,1.0,239.0,1143.0,954.0
2,2023,1,HHH,DFW,MQ,AA,99,1.0,350.0,1143.0,954.0
2,2023,1,DFW,HHH,MQ,AA,99,1.0,350.0,1143.0,954.0
2,2023,1,HHH,DFW,MQ,AA,99,1.0,373.0,1143.0,954.0
2,2023,1,DFW,HHH,MQ,AA,99,1.0,373.0,1143.0,954.0
2,2023,1,HHH,DFW,MQ,AA,99,1.0,508.5,1143.0,954.0
2,2023,1,DFW,HHH,MQ,AA,99,1.0,508.5,1143.0,954.0
3,2023,1,HHH,CRP,MQ,AA,99,1.0,334.0,1497.0,1052.0
3,2023,1,CRP,HHH,MQ,AA,99,1.0,334.0,1497.0,1052.0
3,2023,1,HHH,OGG,MQ,AA,99,1.0,208.52,4854.0,4662.0
1,2023,1,OGG,DFW,MQ,--,--,1.0,0.0,3711.0,3711.0
1,2023,1,DFW,OGG,MQ,AA,AA,1.0,159.42,3711.0,3711.0
1,2023,1,OGG,LAX,MQ,AA,AA,1.0,106.8,2486.0,2486.0
1,2023,1,LAX,OGG,MQ,--,--,1.0,0.0,2486.0,2486.0
2,2023,1,OGG,CLT,MQ,AA,AA,1.0,198.08,4611.0,4610.0
1,2023,1,CLT,LAX,MQ,--,--,1.0,0.0,2125.0,2125.0
1,2023,1,LAX,CLT,MQ,AA,AA,1.0,91.29,2125.0,2125.0
1,2023,1,CLT,HHH,MQ,AA,MQ,1.0,8.89,207.0,207.0
3,2023,1,HHH,OKC,MQ,AA,99,1.0,304.77,1318.0,995.0
2,2023,1,OKC,HHH,MQ,AA,99,1.0,265.23,1147.0,995.0
3,2023,1,HHH,SBA,MQ,AA,99,1.0,438.0,2459.0,2256.0
3,2023,1,HHH,SNA,MQ,AA,99,1.0,5.54,2348.0,2150.0
3,2023,1,SNA,HHH,MQ,AA,99,1.0,5.46,2318.0,2150.0
3,2023,1,HHH,TUS,MQ,AA,99,1.0,766.0,1956.0,1767.0
2,2023,1,HHH,DSM,MQ,AA,99,1.0,5.0,1022.0,961.0
2,2023,1,HHH,DSM,MQ,AA,99,1.0,263.31,1022.0,961.0
3,2023,1,DSM,HHH,MQ,AA,99,1.0,284.69,1105.0,961.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,156.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,160.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,165.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,228.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,256.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,316.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,317.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,2.0,357.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,362.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,2.0,538.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,655.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,126.0,707.0,704.0
2,2023,1,DTW,HHH,MQ,AA,99,1.0,126.0,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,160.5,707.0,704.0
2,2023,1,DTW,HHH,MQ,AA,99,1.0,160.5,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,236.5,707.0,704.0
2,2023,1,DTW,HHH,MQ,AA,99,1.0,236.5,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,258.5,707.0,704.0
2,2023,1,DTW,HHH,MQ,AA,99,1.0,258.5,707.0,704.0
2,2023,1,HHH,DTW,MQ,AA,99,1.0,5.48,707.0,704.0
2,2023,1,DTW,SAV,MQ,AA,AA,1.0,5.52,713.0,705.0
2,2023,1,HHH,ERI,MQ,AA,99,1.0,386.0,683.0,680.0
2,2023,1,HHH,ERI,MQ,AA,99,1.0,235.5,683.0,680.0
2,2023,1,ERI,HHH,MQ,AA,99,1.0,235.5,683.0,680.0
2,2023,1,HHH,ERI,MQ,AA,99,1.0,394.5,683.0,680.0
2,2023,1,ERI,HHH,MQ,AA,99,1.0,394.5,683.0,680.0
2,2023,1,HHH,EVV,MQ,AA,99,1.0,406.0,621.0,557.0
2,2023,1,HHH,EVV,MQ,AA,99,1.0,227.0,621.0,557.0
2,2023,1,EVV,HHH,MQ,AA,99,1.0,227.0,621.0,557.0
2,2023,1,HHH,EVV,MQ,AA,99,1.0,252.5,621.0,557.0
2,2023,1,EVV,HHH,MQ,AA,99,1.0,252.5,621.0,557.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,5.0,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,107.0,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,116.0,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,446.0,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,132.0,736.0,687.0
2,2023,1,EWR,HHH,MQ,AA,99,1.0,132.0,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,144.0,736.0,687.0
2,2023,1,EWR,HHH,MQ,AA,99,1.0,144.0,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,181.5,736.0,687.0
2,2023,1,EWR,HHH,MQ,AA,99,1.0,181.5,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,241.5,736.0,687.0
2,2023,1,EWR,HHH,MQ,AA,99,1.0,241.5,736.0,687.0
2,2023,1,HHH,EWR,MQ,AA,99,1.0,282.0,736.0,687.0
2,2023,1,EWR,HHH,MQ,AA,99,1.0,282.0,736.0,687.0
2,2023,1,HHH,EYW,MQ,AA,99,1.0,5.5,943.0,532.0
2,2023,1,EYW,HHH,MQ,AA,99,1.0,5.5,943.0,532.0
2,2023,1,HHH,EYW,MQ,AA,99,1.0,5.5,943.0,532.0
2,2023,1,EYW,HHH,MQ,AA,99,1.0,5.5,943.0,532.0
2,2023,1,HHH,EYW,MQ,AA,99,1.0,202.0,943.0,532.0
2,2023,1,EYW,HHH,MQ,AA,99,1.0,202.0,943.0,532.0
2,2023,1,HHH,EYW,MQ,AA,99,1.0,302.5,943.0,532.0
2,2023,1,EYW,HHH,MQ,AA,99,1.0,302.5,943.0,532.0
2,2023,1,HHH,FLL,MQ,AA,99,2.0,112.0,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,161.0,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,197.0,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,247.0,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,5.5,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,5.5,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,119.5,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,119.5,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,177.5,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,177.5,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,236.5,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,236.5,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,257.0,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,257.0,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,347.5,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,347.5,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,367.5,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,367.5,839.0,425.0
2,2023,1,HHH,FLL,MQ,AA,99,1.0,392.0,839.0,425.0
2,2023,1,FLL,HHH,MQ,AA,99,1.0,392.0,839.0,425.0
2,2023,1,HHH,FWA,MQ,AA,99,1.0,487.0,667.0,653.0
2,2023,1,HHH,GRR,MQ,AA,99,1.0,5.0,790.0,781.0
2,2023,1,HHH,GSP,MQ,AA,99,2.0,225.0,282.0,204.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,209.5,207.0,207.0
1,2023,1,CLT,HHH,MQ,AA,MQ,1.0,209.5,207.0,207.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,276.0,207.0,207.0
1,2023,1,CLT,HHH,MQ,AA,MQ,1.0,276.0,207.0,207.0
1,2023,1,HHH,CLT,MQ,AA,MQ,1.0,279.0,207.0,207.0
