YEAR,MONTH,UNIQUE_CARRIER,AIRLINE_ID,ORIGIN,DEST,AIRCRAFT_TYPE,DEPARTURES_PERFORMED,PASSENGERS,SEATS,RAMP_TO_RAMP,AIRCRAFT_NAME
2023,1,MQ,20398,ORD,ATW,675,1.0,20.0,50.0,45.0,ERJ145
2023,1,MQ,20398,STL,SDF,675,1.0,25.0,50.0,69.0,ERJ145
2023,1,MQ,20398,ORD,STL,675,1.0,25.0,50.0,184.0,ERJ145
2023,1,MQ,20398,ICT,MHK,675,1.0,31.0,50.0,37.0,ERJ145
2023,1,MQ,20398,EVV,DFW,675,1.0,31.0,50.0,131.0,ERJ145
2023,1,MQ,20398,ORD,OKC,675,1.0,32.0,50.0,194.0,ERJ145
2023,1,MQ,20398,ALB,ORD,675,1.0,35.0,50.0,134.0,ERJ145
2023,1,MQ,20398,MLI,AZO,675,1.0,37.0,50.0,89.0,ERJ145
2023,1,MQ,20398,ORD,LEX,675,1.0,39.0,50.0,95.0,ERJ145
2023,1,MQ,20398,OKC,ORD,675,1.0,40.0,50.0,116.0,ERJ145
2023,1,MQ,20398,DTW,AZO,675,1.0,41.0,50.0,56.0,ERJ145
2023,1,MQ,20398,LEX,ORD,675,1.0,42.0,50.0,96.0,ERJ145
2023,1,MQ,20398,MCI,CMI,675,1.0,42.0,50.0,103.0,ERJ145
2023,1,MQ,20398,ATW,ORD,675,1.0,45.0,50.0,81.0,ERJ145
2023,1,MQ,20398,ORD,ALB,675,1.0,48.0,50.0,116.0,ERJ145
2023,1,MQ,20398,DSM,CID,675,1.0,50.0,50.0,41.0,ERJ145
2023,1,MQ,20398,DSM,DCA,677,1.0,15.0,65.0,133.0,ERJ170
2023,1,MQ,20398,CMI,ORD,677,1.0,17.0,65.0,60.0,ERJ170
2023,1,MQ,20398,LEX,CMI,677,1.0,17.0,65.0,121.0,ERJ170
2023,1,MQ,20398,DCA,CMH,677,1.0,29.0,65.0,82.0,ERJ170
2023,1,MQ,20398,DFW,CHA,677,1.0,30.0,65.0,114.0,ERJ170
2023,1,MQ,20398,OMA,ORD,677,1.0,34.0,65.0,87.0,ERJ170
2023,1,MQ,20398,STL,ORD,677,1.0,36.0,65.0,99.0,ERJ170
2023,1,MQ,20398,MSN,CLT,677,1.0,37.0,65.0,119.0,ERJ170
2023,1,MQ,20398,ORD,STL,677,1.0,38.0,65.0,102.0,ERJ170
2023,1,MQ,20398,CLT,DAY,677,1.0,44.0,65.0,96.0,ERJ170
2023,1,MQ,20398,DFW,AUS,677,1.0,45.0,65.0,55.0,ERJ170
2023,1,MQ,20398,ORD,GRB,677,1.0,45.0,65.0,76.0,ERJ170
2023,1,MQ,20398,MLI,DFW,677,1.0,45.0,65.0,150.0,ERJ170
2023,1,MQ,20398,DFW,SGF,677,1.0,46.0,65.0,72.0,ERJ170
2023,1,MQ,20398,ORD,CLT,677,1.0,46.0,65.0,174.0,ERJ170
2023,1,MQ,20398,DFW,LEX,677,1.0,48.0,65.0,134.0,ERJ170
2023,1,MQ,20398,ORD,ROC,677,1.0,49.0,65.0,86.0,ERJ170
2023,1,MQ,20398,GRB,ORD,677,1.0,56.0,65.0,92.0,ERJ170
2023,1,MQ,20398,SGF,DFW,677,1.0,57.0,65.0,88.0,ERJ170
2023,1,MQ,20398,ORD,BUF,677,1.0,61.0,65.0,81.0,ERJ170
2023,1,MQ,20398,ROC,ORD,677,1.0,61.0,65.0,155.0,ERJ170
2023,1,MQ,20398,BUF,ORD,677,1.0,61.0,65.0,174.0,ERJ170
2023,1,MQ,20398,CHA,DFW,677,1.0,63.0,65.0,129.0,ERJ170
2023,1,MQ,20398,LIT,DFW,677,1.0,64.0,65.0,74.0,ERJ170
2023,1,MQ,20398,ORD,OMA,677,1.0,65.0,65.0,107.0,ERJ170
2023,1,MQ,20398,AUS,ORD,677,1.0,65.0,65.0,153.0,ERJ170
2023,1,MQ,20398,HOU,MIA,673,1.0,0.0,76.0,156.0,ERJ175
2023,1,MQ,20398,ORD,DFW,673,1.0,0.0,76.0,220.0,ERJ175
2023,1,MQ,20398,MHK,ORD,673,1.0,30.0,76.0,112.0,ERJ175
2023,1,MQ,20398,HRL,BRO,673,1.0,32.0,76.0,30.0,ERJ175
2023,1,MQ,20398,IND,DCA,673,1.0,33.0,76.0,93.0,ERJ175
2023,1,MQ,20398,DCA,MSP,673,1.0,34.0,76.0,173.0,ERJ175
2023,1,MQ,20398,ICT,MHK,673,1.0,38.0,76.0,41.0,ERJ175
2023,1,MQ,20398,SPI,ORD,673,1.0,38.0,76.0,62.0,ERJ175
2023,1,MQ,20398,OKC,SPI,673,1.0,38.0,76.0,190.0,ERJ175
2023,1,MQ,20398,ORD,MHK,673,1.0,41.0,76.0,100.0,ERJ175
2023,1,MQ,20398,ORD,BHM,673,1.0,43.0,76.0,117.0,ERJ175
2023,1,MQ,20398,DSM,MHK,673,1.0,44.0,76.0,70.0,ERJ175
2023,1,MQ,20398,DFW,DSM,673,1.0,44.0,76.0,101.0,ERJ175
2023,1,MQ,20398,ORD,CLE,673,1.0,45.0,76.0,64.0,ERJ175
2023,1,MQ,20398,JAN,GPT,673,1.0,48.0,76.0,60.0,ERJ175
2023,1,MQ,20398,DCA,BGR,673,1.0,50.0,76.0,124.0,ERJ175
2023,1,MQ,20398,MSN,PHX,673,1.0,52.0,76.0,277.0,ERJ175
2023,1,MQ,20398,ORD,CID,673,1.0,53.0,76.0,56.0,ERJ175
2023,1,MQ,20398,CVG,CMH,673,1.0,54.0,76.0,49.0,ERJ175
2023,1,MQ,20398,SGF,CHA,673,1.0,54.0,76.0,180.0,ERJ175
2023,1,MQ,20398,FAT,MRY,673,1.0,55.0,76.0,55.0,ERJ175
2023,1,MQ,20398,DFW,FAT,673,1.0,55.0,76.0,289.0,ERJ175
2023,1,MQ,20398,CHA,CLT,673,1.0,56.0,76.0,66.0,ERJ175
2023,1,MQ,20398,PIT,DCA,673,1.0,56.0,76.0,72.0,ERJ175
2023,1,MQ,20398,BNA,PIT,673,1.0,56.0,76.0,147.0,ERJ175
2023,1,MQ,20398,EYW,DCA,673,1.0,56.0,76.0,148.0,ERJ175
2023,1,MQ,20398,LIT,MIA,673,1.0,57.0,76.0,130.0,ERJ175
2023,1,MQ,20398,DFW,ORD,673,1.0,57.0,76.0,170.0,ERJ175
2023,1,MQ,20398,CAE,ATL,673,1.0,58.0,76.0,77.0,ERJ175
2023,1,MQ,20398,DCA,CAE,673,1.0,58.0,76.0,121.0,ERJ175
2023,1,MQ,20398,BWI,MIA,673,1.0,58.0,76.0,156.0,ERJ175
2023,1,MQ,20398,RDU,DFW,673,1.0,58.0,76.0,201.0,ERJ175
2023,1,MQ,20398,CID,ORD,673,1.0,60.0,76.0,67.0,ERJ175
2023,1,MQ,20398,OMA,FSD,673,1.0,61.0,76.0,68.0,ERJ175
2023,1,MQ,20398,DFW,OMA,673,1.0,61.0,76.0,120.0,ERJ175
2023,1,MQ,20398,BFL,SBP,673,1.0,61.0,76.0,146.0,ERJ175
2023,1,MQ,20398,BHM,ORD,673,1.0,62.0,76.0,114.0,ERJ175
2023,1,MQ,20398,BOI,MSO,673,1.0,64.0,76.0,64.0,ERJ175
2023,1,MQ,20398,DFW,BOI,673,1.0,64.0,76.0,264.0,ERJ175
2023,1,MQ,20398,SAV,CHS,673,1.0,66.0,76.0,39.0,ERJ175
2023,1,MQ,20398,JAX,HHH,673,1.0,67.0,76.0,45.0,ERJ175
2023,1,MQ,20398,CLT,JAX,673,1.0,67.0,76.0,131.0,ERJ175
2023,1,MQ,20398,MQT,ORD,673,1.0,68.0,76.0,80.0,ERJ175
2023,1,MQ,20398,ORD,SLC,673,1.0,68.0,76.0,228.0,ERJ175
2023,1,MQ,20398,MSP,DCA,673,1.0,69.0,76.0,142.0,ERJ175
2023,1,MQ,20398,MIA,BWI,673,1.0,69.0,76.0,173.0,ERJ175
2023,1,MQ,20398,ABQ,SAF,673,1.0,70.0,76.0,40.0,ERJ175
2023,1,MQ,20398,PHX,ABQ,673,1.0,70.0,76.0,174.0,ERJ175
2023,1,MQ,20398,SRQ,ORD,673,1.0,70.0,76.0,186.0,ERJ175
2023,1,MQ,20398,BTR,JAN,673,1.0,71.0,76.0,51.0,ERJ175
2023,1,MQ,20398,MIA,LIT,673,1.0,71.0,76.0,166.0,ERJ175
2023,1,MQ,20398,TLH,GNV,673,1.0,72.0,76.0,52.0,ERJ175
2023,1,MQ,20398,TYS,CLT,673,1.0,73.0,76.0,61.0,ERJ175
2023,1,MQ,20398,ORD,SRQ,673,1.0,73.0,76.0,173.0,ERJ175
2023,1,MQ,20398,ATW,TYS,673,1.0,73.0,76.0,180.0,ERJ175
2023,1,MQ,20398,SYR,MIA,673,1.0,73.0,76.0,181.0,ERJ175
2023,1,MQ,20398,MIA,SYR,673,1.0,73.0,76.0,188.0,ERJ175
2023,1,MQ,20398,MIA,HOU,673,1.0,74.0,76.0,232.0,ERJ175
2023,1,MQ,20398,HSV,BHM,673,1.0,76.0,76.0,35.0,ERJ175
2023,1,MQ,20398,LRD,CRP,673,1.0,76.0,76.0,37.0,ERJ175
2023,1,MQ,20398,DFW,LRD,673,1.0,76.0,76.0,134.0,ERJ175
2023,1,MQ,20398,SLC,ORD,673,1.0,76.0,76.0,229.0,ERJ175
2023,1,MQ,20398,BDL,ORD,677,2.0,66.0,130.0,344.0,ERJ170
2023,1,MQ,20398,ORD,SDF,677,2.0,68.0,130.0,151.0,ERJ170
2023,1,MQ,20398,ORD,BDL,677,2.0,75.0,130.0,245.0,ERJ170
2023,1,MQ,20398,ORD,BNA,677,2.0,83.0,130.0,231.0,ERJ170
2023,1,MQ,20398,BNA,ORD,677,2.0,104.0,130.0,213.0,ERJ170
2023,1,MQ,20398,SDF,ORD,677,2.0,108.0,130.0,159.0,ERJ170
2023,1,MQ,20398,BIL,PHX,673,2.0,63.0,152.0,325.0,ERJ175
2023,1,MQ,20398,ORD,SGF,673,2.0,70.0,152.0,203.0,ERJ175
2023,1,MQ,20398,RIC,ORD,673,2.0,73.0,152.0,267.0,ERJ175
2023,1,MQ,20398,PHX,BIL,673,2.0,92.0,152.0,260.0,ERJ175
2023,1,MQ,20398,ORD,TYS,673,2.0,97.0,152.0,224.0,ERJ175
2023,1,MQ,20398,ORD,MQT,673,2.0,101.0,152.0,152.0,ERJ175
2023,1,MQ,20398,ORD,ALB,673,2.0,107.0,152.0,250.0,ERJ175
2023,1,MQ,20398,ALB,ORD,673,2.0,113.0,152.0,300.0,ERJ175
2023,1,MQ,20398,BGR,DCA,673,2.0,114.0,152.0,242.0,ERJ175
2023,1,MQ,20398,EYW,CLT,673,2.0,115.0,152.0,281.0,ERJ175
2023,1,MQ,20398,TYS,ORD,673,2.0,123.0,152.0,214.0,ERJ175
2023,1,MQ,20398,DFW,MYR,673,2.0,127.0,152.0,307.0,ERJ175
2023,1,MQ,20398,MYR,DFW,673,2.0,134.0,152.0,391.0,ERJ175
2023,1,MQ,20398,CLT,EYW,673,2.0,151.0,152.0,302.0,ERJ175
2023,1,MQ,20398,ORD,MKE,677,3.0,130.0,195.0,176.0,ERJ170
2023,1,MQ,20398,MKE,ORD,677,3.0,170.0,195.0,173.0,ERJ170
2023,1,MQ,20398,SGF,ORD,673,3.0,98.0,228.0,260.0,ERJ175
2023,1,MQ,20398,ORD,RIC,673,3.0,148.0,228.0,313.0,ERJ175
2023,1,MQ,20398,PVD,MIA,673,3.0,154.0,228.0,599.0,ERJ175
2023,1,MQ,20398,MIA,PVD,673,3.0,183.0,228.0,561.0,ERJ175
2023,1,MQ,20398,ORD,JAX,673,3.0,201.0,228.0,445.0,ERJ175
2023,1,MQ,20398,JAX,ORD,673,3.0,219.0,228.0,463.0,ERJ175
2023,1,MQ,20398,ICT,ORD,677,4.0,170.0,260.0,498.0,ERJ170
2023,1,MQ,20398,ORD,ICT,677,4.0,219.0,260.0,535.0,ERJ170
2023,1,MQ,20398,BZN,AUS,673,4.0,93.0,304.0,737.0,ERJ175
2023,1,MQ,20398,AUS,BZN,673,4.0,130.0,304.0,842.0,ERJ175
2023,1,MQ,20398,ROC,MIA,673,4.0,253.0,304.0,720.0,ERJ175
2023,1,MQ,20398,MIA,DSM,673,4.0,259.0,304.0,886.0,ERJ175
2023,1,MQ,20398,MIA,ROC,673,4.0,271.0,304.0,808.0,ERJ175
2023,1,MQ,20398,MIA,MSN,673,4.0,273.0,304.0,868.0,ERJ175
2023,1,MQ,20398,TUL,DFW,673,4.0,278.0,304.0,322.0,ERJ175
2023,1,MQ,20398,DFW,TUL,673,4.0,281.0,304.0,251.0,ERJ175
2023,1,MQ,20398,MIA,GRR,673,4.0,284.0,304.0,831.0,ERJ175
2023,1,MQ,20398,DSM,MIA,673,4.0,285.0,304.0,815.0,ERJ175
2023,1,MQ,20398,MSN,MIA,673,4.0,293.0,304.0,783.0,ERJ175
2023,1,MQ,20398,GRR,MIA,673,4.0,294.0,304.0,750.0,ERJ175
2023,1,MQ,20398,ORD,GSP,673,4.0,138.0,304.0,395.0,ERJ175
2023,1,MQ,20398,GSP,ORD,673,4.0,225.0,304.0,494.0,ERJ175
2023,1,MQ,20398,CVG,ORD,677,5.0,231.0,325.0,411.0,ERJ170
2023,1,MQ,20398,IND,ORD,677,5.0,236.0,325.0,329.0,ERJ170
2023,1,MQ,20398,ORD,CVG,677,5.0,246.0,325.0,370.0,ERJ170
2023,1,MQ,20398,ORD,IND,677,5.0,251.0,325.0,278.0,ERJ170
2023,1,MQ,20398,MSN,CLT,673,5.0,118.0,380.0,674.0,ERJ175
2023,1,MQ,20398,ORD,TVC,673,5.0,247.0,380.0,365.0,ERJ175
2023,1,MQ,20398,TVC,ORD,673,5.0,307.0,380.0,433.0,ERJ175
2023,1,MQ,20398,MEM,ORD,677,6.0,159.0,390.0,677.0,ERJ170
2023,1,MQ,20398,MEM,CLT,677,6.0,214.0,390.0,617.0,ERJ170
2023,1,MQ,20398,CLT,MEM,677,6.0,257.0,390.0,730.0,ERJ170
2023,1,MQ,20398,ORD,MEM,677,6.0,271.0,390.0,622.0,ERJ170
2023,1,MQ,20398,TUL,ORD,677,6.0,334.0,390.0,661.0,ERJ170
2023,1,MQ,20398,ORD,TUL,677,6.0,344.0,390.0,772.0,ERJ170
2023,1,MQ,20398,GSP,DCA,673,6.0,176.0,456.0,488.0,ERJ175
2023,1,MQ,20398,IND,DFW,673,6.0,187.0,456.0,918.0,ERJ175
2023,1,MQ,20398,CLT,MSN,673,6.0,194.0,456.0,865.0,ERJ175
2023,1,MQ,20398,CLT,GRR,673,6.0,244.0,456.0,744.0,ERJ175
2023,1,MQ,20398,CLT,DAY,673,6.0,253.0,456.0,528.0,ERJ175
2023,1,MQ,20398,GRR,CLT,673,6.0,262.0,456.0,667.0,ERJ175
2023,1,MQ,20398,DFW,IND,673,6.0,332.0,456.0,862.0,ERJ175
2023,1,MQ,20398,DCA,SDF,673,6.0,351.0,456.0,681.0,ERJ175
2023,1,MQ,20398,DCA,GSP,673,6.0,357.0,456.0,503.0,ERJ175
2023,1,MQ,20398,SDF,DCA,673,6.0,382.0,456.0,539.0,ERJ175
2023,1,MQ,20398,VPS,DFW,673,5.0,188.0,380.0,705.0,ERJ175
2023,1,MQ,20398,DFW,VPS,673,5.0,297.0,380.0,562.0,ERJ175
2023,1,MQ,20398,ORD,RST,673,6.0,343.0,456.0,434.0,ERJ175
2023,1,MQ,20398,ORD,DAY,677,7.0,233.0,455.0,506.0,ERJ170
2023,1,MQ,20398,ORD,TYS,677,7.0,266.0,455.0,736.0,ERJ170
2023,1,MQ,20398,TYS,ORD,677,7.0,398.0,455.0,696.0,ERJ170
2023,1,MQ,20398,DAY,CLT,673,7.0,120.0,532.0,652.0,ERJ175
2023,1,MQ,20398,BOS,MEM,673,7.0,234.0,532.0,1452.0,ERJ175
2023,1,MQ,20398,SDF,BOS,673,7.0,276.0,532.0,960.0,ERJ175
2023,1,MQ,20398,MEM,BOS,673,7.0,305.0,532.0,1112.0,ERJ175
2023,1,MQ,20398,BOS,SDF,673,7.0,320.0,532.0,1128.0,ERJ175
2023,1,MQ,20398,SBA,PHX,673,7.0,214.0,532.0,619.0,ERJ175
2023,1,MQ,20398,RST,ORD,673,7.0,358.0,532.0,662.0,ERJ175
2023,1,MQ,20398,PHX,SBA,673,7.0,463.0,532.0,665.0,ERJ175
2023,1,MQ,20398,ORD,HSV,675,8.0,249.0,400.0,915.0,ERJ145
2023,1,MQ,20398,HSV,ORD,675,8.0,329.0,400.0,898.0,ERJ145
2023,1,MQ,20398,ORD,TVC,677,8.0,310.0,520.0,535.0,ERJ170
2023,1,MQ,20398,ORD,PVD,677,8.0,333.0,520.0,1079.0,ERJ170
2023,1,MQ,20398,TVC,ORD,677,8.0,390.0,520.0,612.0,ERJ170
2023,1,MQ,20398,OKC,ORD,677,8.0,422.0,520.0,1010.0,ERJ170
2023,1,MQ,20398,ORD,OKC,677,8.0,422.0,520.0,1174.0,ERJ170
2023,1,MQ,20398,PVD,ORD,677,8.0,424.0,520.0,1321.0,ERJ170
2023,1,MQ,20398,HSV,DCA,673,8.0,300.0,608.0,886.0,ERJ175
2023,1,MQ,20398,DCA,VPS,673,8.0,305.0,608.0,1246.0,ERJ175
2023,1,MQ,20398,DAY,ORD,673,8.0,403.0,608.0,613.0,ERJ175
2023,1,MQ,20398,GRR,DCA,673,8.0,418.0,608.0,789.0,ERJ175
2023,1,MQ,20398,DFW,MSN,673,8.0,434.0,608.0,1027.0,ERJ175
2023,1,MQ,20398,STL,DFW,673,8.0,437.0,608.0,968.0,ERJ175
2023,1,MQ,20398,DCA,GRR,673,8.0,445.0,608.0,905.0,ERJ175
2023,1,MQ,20398,VPS,DCA,673,8.0,465.0,608.0,984.0,ERJ175
2023,1,MQ,20398,DFW,STL,673,8.0,503.0,608.0,854.0,ERJ175
2023,1,MQ,20398,MSN,DFW,673,8.0,503.0,608.0,1238.0,ERJ175
2023,1,MQ,20398,TPA,RDU,673,8.0,364.0,608.0,828.0,ERJ175
2023,1,MQ,20398,ATL,CLT,673,8.0,374.0,608.0,609.0,ERJ175
2023,1,MQ,20398,CLT,ATL,673,8.0,376.0,608.0,693.0,ERJ175
2023,1,MQ,20398,DFW,CID,673,8.0,446.0,608.0,951.0,ERJ175
2023,1,MQ,20398,FSD,ORD,673,8.0,476.0,608.0,815.0,ERJ175
2023,1,MQ,20398,CLT,BNA,673,8.0,506.0,608.0,796.0,ERJ175
2023,1,MQ,20398,CID,DFW,673,8.0,551.0,608.0,1110.0,ERJ175
2023,1,MQ,20398,BNA,CLT,673,8.0,564.0,608.0,665.0,ERJ175
2023,1,MQ,20398,ORD,ABE,675,9.0,286.0,450.0,985.0,ERJ145
2023,1,MQ,20398,ORD,FWA,675,9.0,303.0,450.0,569.0,ERJ145
2023,1,MQ,20398,DSM,ORD,675,9.0,314.0,450.0,762.0,ERJ145
2023,1,MQ,20398,ORD,BUF,675,9.0,316.0,450.0,882.0,ERJ145
2023,1,MQ,20398,ORD,GSP,675,9.0,318.0,450.0,1056.0,ERJ145
2023,1,MQ,20398,FWA,ORD,675,9.0,358.0,450.0,543.0,ERJ145
2023,1,MQ,20398,ORD,AVP,675,9.0,365.0,450.0,994.0,ERJ145
2023,1,MQ,20398,ORD,ORF,675,9.0,371.0,450.0,1155.0,ERJ145
2023,1,MQ,20398,ORF,ORD,675,9.0,378.0,450.0,1367.0,ERJ145
2023,1,MQ,20398,GSP,ORD,675,9.0,417.0,450.0,1099.0,ERJ145
