FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,ORIGIN_TIMEZONE,DEST_TIMEZONE,DEP_REFERENCE_TIME,ARR_REFERENCE_TIME,OVERNIGHT_CORRECTION,REFERENCE_ELAPSED_MIN,ELAPSED_DIFF_MIN,DEP_REFERENCE_15MIN,ARR_REFERENCE_15MIN,DEP_TIME_INDEX_COMMON,ARR_TIME_INDEX_COMMON,FAA_N_NUMBER,N-NUMBER,MFR MDL CODE,CODE,MFR,MODEL,AIRCRAFT_TYPE
2023-01-14,MQ,N269NN,3394,DFW,FAR,1030,1024.0,1313,1253.0,0.0,0.0,163.0,149.0,131.0,968.0,America/Chicago,America/Chicago,2023-01-14 10:30:00-06:00,2023-01-14 13:13:00-06:00,False,163.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 13:00:00-06:00,1290,1300,269NN,269NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N213NN,3362,DFW,ICT,1031,1029.0,1154,1151.0,0.0,0.0,83.0,82.0,57.0,328.0,America/Chicago,America/Chicago,2023-01-14 10:31:00-06:00,2023-01-14 11:54:00-06:00,False,83.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 11:45:00-06:00,1290,1295,213NN,213NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N286NN,3411,DFW,RAP,1033,1033.0,1200,1150.0,0.0,0.0,147.0,137.0,117.0,835.0,America/Chicago,America/Denver,2023-01-14 10:33:00-06:00,2023-01-14 13:00:00-06:00,False,147.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 13:00:00-06:00,1290,1300,286NN,286NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N201NN,3858,TLH,MIA,1034,1041.0,1154,1157.0,0.0,0.0,80.0,76.0,57.0,402.0,America/New_York,America/New_York,2023-01-14 09:34:00-06:00,2023-01-14 10:54:00-06:00,False,80.0,0.0,2023-01-14 09:30:00-06:00,2023-01-14 10:45:00-06:00,1286,1291,201NN,201NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N247NN,4095,DFW,BIL,1035,1034.0,1241,1227.0,0.0,0.0,186.0,173.0,151.0,1081.0,America/Chicago,America/Denver,2023-01-14 10:35:00-06:00,2023-01-14 13:41:00-06:00,False,186.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 13:30:00-06:00,1290,1302,247NN,247NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N237NN,3673,MCI,ORD,1035,1029.0,1206,1154.0,0.0,0.0,91.0,85.0,70.0,403.0,America/Chicago,America/Chicago,2023-01-14 10:35:00-06:00,2023-01-14 12:06:00-06:00,False,91.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 12:00:00-06:00,1290,1296,237NN,237NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N768RD,3834,XNA,ORD,1035,1046.0,1222,1233.0,0.0,0.0,107.0,107.0,84.0,522.0,America/Chicago,America/Chicago,2023-01-14 10:35:00-06:00,2023-01-14 12:22:00-06:00,False,107.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 12:15:00-06:00,1290,1297,768RD,768RD,326021A,326021A,EMBRAER S A,ERJ 170-100 LR,ERJ170
2023-01-14,MQ,N303DD,4192,DFW,ABI,1036,1114.0,1134,1210.0,0.0,0.0,58.0,56.0,31.0,158.0,America/Chicago,America/Chicago,2023-01-14 10:36:00-06:00,2023-01-14 11:34:00-06:00,False,58.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 11:30:00-06:00,1290,1294,303DD,303DD,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N212NN,3369,DFW,JAN,1040,1039.0,1210,1202.0,0.0,0.0,90.0,83.0,65.0,408.0,America/Chicago,America/Chicago,2023-01-14 10:40:00-06:00,2023-01-14 12:10:00-06:00,False,90.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 12:00:00-06:00,1290,1296,212NN,212NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N282NN,3383,GRK,DFW,1041,1037.0,1140,1138.0,0.0,0.0,59.0,61.0,34.0,134.0,America/Chicago,America/Chicago,2023-01-14 10:41:00-06:00,2023-01-14 11:40:00-06:00,False,59.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 11:30:00-06:00,1290,1294,282NN,282NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N229NN,3558,PHX,MRY,1050,1135.0,1151,1237.0,0.0,0.0,121.0,122.0,102.0,598.0,America/Phoenix,America/Los_Angeles,2023-01-14 11:50:00-06:00,2023-01-14 13:51:00-06:00,False,121.0,0.0,2023-01-14 11:45:00-06:00,2023-01-14 13:45:00-06:00,1295,1303,229NN,229NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N275NN,4069,IND,AUS,1054,1054.0,1242,1220.0,0.0,0.0,168.0,146.0,124.0,919.0,America/New_York,America/Chicago,2023-01-14 09:54:00-06:00,2023-01-14 12:42:00-06:00,False,168.0,0.0,2023-01-14 09:45:00-06:00,2023-01-14 12:30:00-06:00,1287,1298,275NN,275NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N923AE,3564,ALO,ORD,1055,1044.0,1205,1205.0,0.0,0.0,70.0,81.0,45.0,234.0,America/Chicago,America/Chicago,2023-01-14 10:55:00-06:00,2023-01-14 12:05:00-06:00,False,70.0,0.0,2023-01-14 10:45:00-06:00,2023-01-14 12:00:00-06:00,1291,1296,923AE,923AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N230NN,3479,PHX,BFL,1055,1055.0,1126,1137.0,0.0,0.0,91.0,102.0,82.0,425.0,America/Phoenix,America/Los_Angeles,2023-01-14 11:55:00-06:00,2023-01-14 13:26:00-06:00,False,91.0,0.0,2023-01-14 11:45:00-06:00,2023-01-14 13:15:00-06:00,1295,1301,230NN,230NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N215NN,3799,SGF,DFW,1056,1049.0,1230,1204.0,0.0,0.0,94.0,75.0,57.0,364.0,America/Chicago,America/Chicago,2023-01-14 10:56:00-06:00,2023-01-14 12:30:00-06:00,False,94.0,0.0,2023-01-14 10:45:00-06:00,2023-01-14 12:30:00-06:00,1291,1298,215NN,215NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N240NN,3547,PHX,TUS,1100,1100.0,1153,1147.0,0.0,0.0,53.0,47.0,25.0,110.0,America/Phoenix,America/Phoenix,2023-01-14 12:00:00-06:00,2023-01-14 12:53:00-06:00,False,53.0,0.0,2023-01-14 12:00:00-06:00,2023-01-14 12:45:00-06:00,1296,1299,240NN,240NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N226NN,3465,HSV,DFW,1102,1126.0,1320,1326.0,0.0,0.0,138.0,120.0,89.0,603.0,America/Chicago,America/Chicago,2023-01-14 11:02:00-06:00,2023-01-14 13:20:00-06:00,False,138.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 13:15:00-06:00,1292,1301,226NN,226NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N905JH,3603,CVG,ORD,1103,1103.0,1141,1109.0,0.0,0.0,98.0,66.0,47.0,264.0,America/New_York,America/Chicago,2023-01-14 10:03:00-06:00,2023-01-14 11:41:00-06:00,False,98.0,0.0,2023-01-14 10:00:00-06:00,2023-01-14 11:30:00-06:00,1288,1294,905JH,905JH,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N242NN,3433,MHK,DFW,1105,1059.0,1253,1219.0,0.0,0.0,108.0,80.0,63.0,431.0,America/Chicago,America/Chicago,2023-01-14 11:05:00-06:00,2023-01-14 12:53:00-06:00,False,108.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 12:45:00-06:00,1292,1299,242NN,242NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N271NN,4139,DFW,CHA,1106,1103.0,1359,1354.0,0.0,0.0,113.0,111.0,94.0,695.0,America/Chicago,America/New_York,2023-01-14 11:06:00-06:00,2023-01-14 12:59:00-06:00,False,113.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 12:45:00-06:00,1292,1299,271NN,271NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N250NN,3370,BNA,TPA,1108,1108.0,1354,1340.0,0.0,0.0,106.0,92.0,75.0,612.0,America/Chicago,America/New_York,2023-01-14 11:08:00-06:00,2023-01-14 12:54:00-06:00,False,106.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 12:45:00-06:00,1292,1299,250NN,250NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N244NN,3476,SYR,DCA,1108,1106.0,1254,1252.0,0.0,0.0,106.0,106.0,68.0,298.0,America/New_York,America/New_York,2023-01-14 10:08:00-06:00,2023-01-14 11:54:00-06:00,False,106.0,0.0,2023-01-14 10:00:00-06:00,2023-01-14 11:45:00-06:00,1288,1295,244NN,244NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N207AN,3688,BRO,DFW,1109,1100.0,1248,1232.0,0.0,0.0,99.0,92.0,73.0,482.0,America/Chicago,America/Chicago,2023-01-14 11:09:00-06:00,2023-01-14 12:48:00-06:00,False,99.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 12:45:00-06:00,1292,1299,207AN,207AN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N279MQ,4227,AUS,RNO,1111,1111.0,1255,1253.0,0.0,0.0,224.0,222.0,202.0,1405.0,America/Chicago,America/Los_Angeles,2023-01-14 11:11:00-06:00,2023-01-14 14:55:00-06:00,False,224.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 14:45:00-06:00,1292,1307,279MQ,279MQ,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N268NN,3743,BNA,DCA,1115,1111.0,1359,1405.0,0.0,0.0,104.0,114.0,94.0,562.0,America/Chicago,America/New_York,2023-01-14 11:15:00-06:00,2023-01-14 12:59:00-06:00,False,104.0,0.0,2023-01-14 11:15:00-06:00,2023-01-14 12:45:00-06:00,1293,1299,268NN,268NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N206NN,3583,PIT,ORD,1116,1141.0,1201,1221.0,0.0,0.0,105.0,100.0,63.0,413.0,America/New_York,America/Chicago,2023-01-14 10:16:00-06:00,2023-01-14 12:01:00-06:00,False,105.0,0.0,2023-01-14 10:15:00-06:00,2023-01-14 12:00:00-06:00,1289,1296,206NN,206NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N249NN,3494,CLT,GSP,1118,1224.0,1212,1305.0,0.0,0.0,54.0,41.0,20.0,75.0,America/New_York,America/New_York,2023-01-14 10:18:00-06:00,2023-01-14 11:12:00-06:00,False,54.0,0.0,2023-01-14 10:15:00-06:00,2023-01-14 11:00:00-06:00,1289,1292,249NN,249NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N663AR,3538,DAY,ORD,1120,1110.0,1143,1115.0,0.0,0.0,83.0,65.0,45.0,240.0,America/New_York,America/Chicago,2023-01-14 10:20:00-06:00,2023-01-14 11:43:00-06:00,False,83.0,0.0,2023-01-14 10:15:00-06:00,2023-01-14 11:30:00-06:00,1289,1294,663AR,663AR,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N653AE,3878,TYS,ORD,1120,1111.0,1215,1204.0,0.0,0.0,115.0,113.0,88.0,475.0,America/New_York,America/Chicago,2023-01-14 10:20:00-06:00,2023-01-14 12:15:00-06:00,False,115.0,0.0,2023-01-14 10:15:00-06:00,2023-01-14 12:15:00-06:00,1289,1297,653AE,653AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N761RW,3641,GSP,ORD,1121,1114.0,1225,1211.0,0.0,0.0,124.0,117.0,96.0,577.0,America/New_York,America/Chicago,2023-01-14 10:21:00-06:00,2023-01-14 12:25:00-06:00,False,124.0,0.0,2023-01-14 10:15:00-06:00,2023-01-14 12:15:00-06:00,1289,1297,761RW,761RW,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-14,MQ,N764JD,3671,BWI,ORD,1122,1115.0,1244,1209.0,0.0,0.0,142.0,114.0,94.0,622.0,America/New_York,America/Chicago,2023-01-14 10:22:00-06:00,2023-01-14 12:44:00-06:00,False,142.0,0.0,2023-01-14 10:15:00-06:00,2023-01-14 12:30:00-06:00,1289,1298,764JD,764JD,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-14,MQ,N224NN,3410,MSN,ORD,1123,1126.0,1220,1230.0,0.0,0.0,57.0,64.0,31.0,108.0,America/Chicago,America/Chicago,2023-01-14 11:23:00-06:00,2023-01-14 12:20:00-06:00,False,57.0,0.0,2023-01-14 11:15:00-06:00,2023-01-14 12:15:00-06:00,1293,1297,224NN,224NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N696AE,3457,CLE,ORD,1125,1121.0,1204,1137.0,0.0,0.0,99.0,76.0,55.0,316.0,America/New_York,America/Chicago,2023-01-14 10:25:00-06:00,2023-01-14 12:04:00-06:00,False,99.0,0.0,2023-01-14 10:15:00-06:00,2023-01-14 12:00:00-06:00,1289,1296,696AE,696AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N220NN,3482,DFW,BIS,1126,1119.0,1407,1352.0,0.0,0.0,161.0,153.0,136.0,977.0,America/Chicago,America/Chicago,2023-01-14 11:26:00-06:00,2023-01-14 14:07:00-06:00,False,161.0,0.0,2023-01-14 11:15:00-06:00,2023-01-14 14:00:00-06:00,1293,1304,220NN,220NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N662EH,3758,CID,ORD,1128,1115.0,1239,1217.0,0.0,0.0,71.0,62.0,43.0,196.0,America/Chicago,America/Chicago,2023-01-14 11:28:00-06:00,2023-01-14 12:39:00-06:00,False,71.0,0.0,2023-01-14 11:15:00-06:00,2023-01-14 12:30:00-06:00,1293,1298,662EH,662EH,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N239NN,4224,OKC,ORD,1130,1123.0,1334,1324.0,0.0,0.0,124.0,121.0,100.0,693.0,America/Chicago,America/Chicago,2023-01-14 11:30:00-06:00,2023-01-14 13:34:00-06:00,False,124.0,0.0,2023-01-14 11:30:00-06:00,2023-01-14 13:30:00-06:00,1294,1302,239NN,239NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N253NN,3683,PSP,AUS,1130,1124.0,1615,1552.0,0.0,0.0,165.0,148.0,134.0,1132.0,America/Los_Angeles,America/Chicago,2023-01-14 13:30:00-06:00,2023-01-14 16:15:00-06:00,False,165.0,0.0,2023-01-14 13:30:00-06:00,2023-01-14 16:15:00-06:00,1302,1313,253NN,253NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N222NS,3418,GJT,PHX,1131,1125.0,1302,1302.0,0.0,0.0,91.0,97.0,79.0,438.0,America/Denver,America/Phoenix,2023-01-14 12:31:00-06:00,2023-01-14 14:02:00-06:00,False,91.0,0.0,2023-01-14 12:30:00-06:00,2023-01-14 14:00:00-06:00,1298,1304,222NS,222NS,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N289MW,4032,BZN,ORD,1136,1153.0,1535,1556.0,0.0,0.0,179.0,183.0,145.0,1185.0,America/Denver,America/Chicago,2023-01-14 12:36:00-06:00,2023-01-14 15:35:00-06:00,False,179.0,0.0,2023-01-14 12:30:00-06:00,2023-01-14 15:30:00-06:00,1298,1310,289MW,289MW,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N935AE,3522,GSO,ORD,1136,1131.0,1246,1225.0,0.0,0.0,130.0,114.0,95.0,589.0,America/New_York,America/Chicago,2023-01-14 10:36:00-06:00,2023-01-14 12:46:00-06:00,False,130.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 12:45:00-06:00,1290,1299,935AE,935AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N243NN,3323,AUS,BZN,1137,1158.0,1410,1404.0,0.0,0.0,213.0,186.0,168.0,1299.0,America/Chicago,America/Denver,2023-01-14 11:37:00-06:00,2023-01-14 15:10:00-06:00,False,213.0,0.0,2023-01-14 11:30:00-06:00,2023-01-14 15:00:00-06:00,1294,1308,243NN,243NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N217NN,3739,STL,ORD,1137,1143.0,1253,1308.0,0.0,0.0,76.0,85.0,51.0,258.0,America/Chicago,America/Chicago,2023-01-14 11:37:00-06:00,2023-01-14 12:53:00-06:00,False,76.0,0.0,2023-01-14 11:30:00-06:00,2023-01-14 12:45:00-06:00,1294,1299,217NN,217NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N205NN,3367,DFW,FAY,1139,1131.0,1508,1502.0,0.0,0.0,149.0,151.0,128.0,1051.0,America/Chicago,America/New_York,2023-01-14 11:39:00-06:00,2023-01-14 14:08:00-06:00,False,149.0,0.0,2023-01-14 11:30:00-06:00,2023-01-14 14:00:00-06:00,1294,1304,205NN,205NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N941LT,4077,DTW,ORD,1140,1130.0,1204,1143.0,0.0,0.0,84.0,73.0,50.0,235.0,America/New_York,America/Chicago,2023-01-14 10:40:00-06:00,2023-01-14 12:04:00-06:00,False,84.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 12:00:00-06:00,1290,1296,941LT,941LT,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N219NN,3438,CMH,ORD,1141,1134.0,1208,1146.0,0.0,0.0,87.0,72.0,52.0,296.0,America/New_York,America/Chicago,2023-01-14 10:41:00-06:00,2023-01-14 12:08:00-06:00,False,87.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 12:00:00-06:00,1290,1296,219NN,219NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N922AE,3720,MQT,ORD,1141,1135.0,1215,1156.0,0.0,0.0,94.0,81.0,54.0,303.0,America/New_York,America/Chicago,2023-01-14 10:41:00-06:00,2023-01-14 12:15:00-06:00,False,94.0,0.0,2023-01-14 10:30:00-06:00,2023-01-14 12:15:00-06:00,1290,1297,922AE,922AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N300LK,3302,BHM,DFW,1144,1139.0,1400,1337.0,0.0,0.0,136.0,118.0,100.0,597.0,America/Chicago,America/Chicago,2023-01-14 11:44:00-06:00,2023-01-14 14:00:00-06:00,False,136.0,0.0,2023-01-14 11:30:00-06:00,2023-01-14 14:00:00-06:00,1294,1304,300LK,300LK,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N227NN,3477,ATL,DCA,1147,1137.0,1340,1323.0,0.0,0.0,113.0,106.0,86.0,547.0,America/New_York,America/New_York,2023-01-14 10:47:00-06:00,2023-01-14 12:40:00-06:00,False,113.0,0.0,2023-01-14 10:45:00-06:00,2023-01-14 12:30:00-06:00,1291,1298,227NN,227NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N225NN,3355,BOS,CMH,1149,1210.0,1409,1422.0,0.0,0.0,140.0,132.0,98.0,640.0,America/New_York,America/New_York,2023-01-14 10:49:00-06:00,2023-01-14 13:09:00-06:00,False,140.0,0.0,2023-01-14 10:45:00-06:00,2023-01-14 13:00:00-06:00,1291,1300,225NN,225NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N238NN,3789,SAV,MIA,1150,1148.0,1320,1306.0,0.0,0.0,90.0,78.0,60.0,440.0,America/New_York,America/New_York,2023-01-14 10:50:00-06:00,2023-01-14 12:20:00-06:00,False,90.0,0.0,2023-01-14 10:45:00-06:00,2023-01-14 12:15:00-06:00,1291,1297,238NN,238NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N285NN,3763,BNA,ORD,1152,1157.0,1336,1334.0,0.0,0.0,104.0,97.0,78.0,409.0,America/Chicago,America/Chicago,2023-01-14 11:52:00-06:00,2023-01-14 13:36:00-06:00,False,104.0,0.0,2023-01-14 11:45:00-06:00,2023-01-14 13:30:00-06:00,1295,1302,285NN,285NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N230NN,3479,BFL,PHX,1159,1216.0,1431,1441.0,0.0,0.0,92.0,85.0,69.0,425.0,America/Los_Angeles,America/Phoenix,2023-01-14 13:59:00-06:00,2023-01-14 15:31:00-06:00,False,92.0,0.0,2023-01-14 13:45:00-06:00,2023-01-14 15:30:00-06:00,1303,1310,230NN,230NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N273NN,3311,RDU,MIA,1159,1234.0,1416,1425.0,0.0,0.0,137.0,111.0,92.0,700.0,America/New_York,America/New_York,2023-01-14 10:59:00-06:00,2023-01-14 13:16:00-06:00,False,137.0,0.0,2023-01-14 10:45:00-06:00,2023-01-14 13:15:00-06:00,1291,1301,273NN,273NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N939AE,3334,SDF,ORD,1159,1150.0,1226,1217.0,0.0,0.0,87.0,87.0,59.0,286.0,America/Kentucky/Louisville,America/Chicago,2023-01-14 10:59:00-06:00,2023-01-14 12:26:00-06:00,False,87.0,0.0,2023-01-14 10:45:00-06:00,2023-01-14 12:15:00-06:00,1291,1297,939AE,939AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N233NN,3882,CLT,SGF,1203,1300.0,1322,1415.0,0.0,0.0,139.0,135.0,112.0,708.0,America/New_York,America/Chicago,2023-01-14 11:03:00-06:00,2023-01-14 13:22:00-06:00,False,139.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 13:15:00-06:00,1292,1301,233NN,233NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N931AE,3448,ICT,ORD,1205,1255.0,1402,1444.0,0.0,0.0,117.0,109.0,88.0,588.0,America/Chicago,America/Chicago,2023-01-14 12:05:00-06:00,2023-01-14 14:02:00-06:00,False,117.0,0.0,2023-01-14 12:00:00-06:00,2023-01-14 14:00:00-06:00,1296,1304,931AE,931AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N908AE,4071,SGF,ORD,1205,1154.0,1345,1332.0,0.0,0.0,100.0,98.0,69.0,438.0,America/Chicago,America/Chicago,2023-01-14 12:05:00-06:00,2023-01-14 13:45:00-06:00,False,100.0,0.0,2023-01-14 12:00:00-06:00,2023-01-14 13:45:00-06:00,1296,1303,908AE,908AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N303DD,4192,ABI,DFW,1207,1241.0,1309,1334.0,0.0,0.0,62.0,53.0,37.0,158.0,America/Chicago,America/Chicago,2023-01-14 12:07:00-06:00,2023-01-14 13:09:00-06:00,False,62.0,0.0,2023-01-14 12:00:00-06:00,2023-01-14 13:00:00-06:00,1296,1300,303DD,303DD,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N277NN,3395,CLT,HHH,1210,1238.0,1321,1400.0,0.0,0.0,71.0,82.0,38.0,207.0,America/New_York,America/New_York,2023-01-14 11:10:00-06:00,2023-01-14 12:21:00-06:00,False,71.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 12:15:00-06:00,1292,1297,277NN,277NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N204NN,4189,GJT,DFW,1211,1205.0,1517,1505.0,0.0,0.0,126.0,120.0,100.0,773.0,America/Denver,America/Chicago,2023-01-14 13:11:00-06:00,2023-01-14 15:17:00-06:00,False,126.0,0.0,2023-01-14 13:00:00-06:00,2023-01-14 15:15:00-06:00,1300,1309,204NN,204NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N248NN,3399,SDF,DFW,1211,1214.0,1344,1330.0,0.0,0.0,153.0,136.0,100.0,733.0,America/Kentucky/Louisville,America/Chicago,2023-01-14 11:11:00-06:00,2023-01-14 13:44:00-06:00,False,153.0,0.0,2023-01-14 11:00:00-06:00,2023-01-14 13:30:00-06:00,1292,1302,248NN,248NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N208AN,3519,IAH,MIA,1215,1233.0,1544,1543.0,0.0,0.0,149.0,130.0,112.0,964.0,America/Chicago,America/New_York,2023-01-14 12:15:00-06:00,2023-01-14 14:44:00-06:00,False,149.0,0.0,2023-01-14 12:15:00-06:00,2023-01-14 14:30:00-06:00,1297,1306,208AN,208AN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N902BC,3562,TVC,ORD,1219,1210.0,1249,1215.0,0.0,0.0,90.0,65.0,41.0,224.0,America/New_York,America/Chicago,2023-01-14 11:19:00-06:00,2023-01-14 12:49:00-06:00,False,90.0,0.0,2023-01-14 11:15:00-06:00,2023-01-14 12:45:00-06:00,1293,1299,902BC,902BC,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-14,MQ,N228NN,3349,BNA,MIA,1221,1218.0,1539,1518.0,0.0,0.0,138.0,120.0,100.0,806.0,America/Chicago,America/New_York,2023-01-14 12:21:00-06:00,2023-01-14 14:39:00-06:00,False,138.0,0.0,2023-01-14 12:15:00-06:00,2023-01-14 14:30:00-06:00,1297,1306,228NN,228NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N259NN,3427,DFW,AGS,1224,1228.0,1537,1535.0,0.0,0.0,133.0,127.0,111.0,874.0,America/Chicago,America/New_York,2023-01-14 12:24:00-06:00,2023-01-14 14:37:00-06:00,False,133.0,0.0,2023-01-14 12:15:00-06:00,2023-01-14 14:30:00-06:00,1297,1306,259NN,259NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-14,MQ,N229NN,3558,MRY,PHX,1225,1304.0,1509,1550.0,0.0,0.0,104.0,106.0,84.0,598.0,America/Los_Angeles,America/Phoenix,2023-01-14 14:25:00-06:00,2023-01-14 16:09:00-06:00,False,104.0,0.0,2023-01-14 14:15:00-06:00,2023-01-14 16:00:00-06:00,1305,1312,229NN,229NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
